('The rabbit is nice.', 'Fiona is big.', False)
('The rabbit is round.', 'is round.', False)
('The rabbit is round.', 'Alan is round.', False)
('The bear is angry.', 'Erin is poor.', False)
('The bear is angry.', 'Erin is poor.', False)
('The snake is fierce.', 'is fierce.', False)
('The snake is fierce.', 'is fierce.', False)
('The cat is cute.', 'Cat is nice.', False)
('The cat is cute.', 'Cat is nice.', False)
('The bear attacks the cat.', 'Erin is bad.', False)
('The bear attacks the cat.', 'Erin is reckless.', False)
('The hamster is smart.', 'is obese.', False)
('The hamster is smart.', 'Erin is obese.', False)
('The wolf is lazy.', 'is lazy.', False)
('The wolf is lazy.', 'is lazy.', False)
('The lion is heavy.', 'Erin is obese.', False)
('The lion is heavy.', 'Erin is obese.', False)
('The mouse is cute.', 'Erin is cute.', False)
('The mouse is cute.', 'Erin is cute.', False)
('The wolf visits the mouse.', 'Charlie is visits visits visits visits visits visits visits visits visits visits visits visits visits visits visit is vi', False)
('The wolf visits the mouse.', 'Charlie is visits visits visits visits visits visits visits visits visits visits visits visits visits visits visits visits vi', False)
('The hamster is smart.', 'is smart.', False)
('The hamster is smart.', 'is smart.', False)
('The wolf is angry.', 'is sad.', False)
('The wolf is angry.', 'is lazy.', False)
('The cheetah is fierce.', 'Erin is huge.', False)
('The cheetah is fierce.', 'Erin is huge.', False)
('The cat is lovely.', 'Cat is fur.', False)
('The cat is lovely.', 'Cat is fur.', False)
('The wolf likes the cat.', 'is bad.', False)
('The wolf likes the cat.', 'is bad.', False)
('The squirrel is smart.', 'is smart.', False)
('The squirrel is smart.', 'Erin is smart.', False)
('The crocodile is dull.', 'Erin is smart.', False)
('The crocodile is dull.', 'Erin is smart.', False)
('The falcon is heavy.', 'Fiona is heavy.', False)
('The falcon is heavy.', 'Fiona is heavy.', False)
('The hamster is funny.', 'is funny.', False)
('The hamster is funny.', 'is funny.', False)
('The crocodile attacks the hamster.', 'Cro is attacks.', False)
('The crocodile attacks the hamster.', 'Cro is attacks.', False)
('The dog is kind.', 'Fiona is kind.', False)
('The dog is kind.', 'Fiona is reckless.', False)
('The bald eagle is dull.', 'Erin is poor.', False)
('The bald eagle is dull.', 'Erin is poor.', False)
('The crocodile is fierce.', 'Cro is huge.', False)
('The crocodile is fierce.', 'Cro is huge.', False)
('The mouse is cute.', 'Erin is nice.', False)
('The mouse is cute.', 'Erin is nice.', False)
('The bald eagle likes the mouse.', 'Erin is reckless.', False)
('The bald eagle likes the mouse.', 'Erin is reckless.', False)
('The cat is quiet.', 'Erin is quiet.', False)
('The cat is quiet.', 'Erin is quiet.', False)
('The leopard is reckless.', 'Erin is reckless.', False)
('The leopard is reckless.', 'Erin is reckless.', False)
('The dinosaur is fierce.', 'Erin is fierce.', False)
('The dinosaur is fierce.', 'Erin is fierce.', False)
('The squirrel is small.', 'Fiona is small.', False)
('The squirrel is small.', 'Fiona is small.', False)
('The leopard attacks the squirrel.', 'Charlie is attacks.', False)
('The leopard attacks the squirrel.', 'Charlie is attacks.', False)
('The cat is nice.', 'Erin is quiet.', False)
('The cat is nice.', 'Erin is quiet.', False)
('The snake is reckless.', 'is reckless.', False)
('The snake is reckless.', 'Erin is reckless.', False)
('The crocodile is obese.', 'Erin is obese.', False)
('The crocodile is obese.', 'Cro is obese.', False)
('The dog is lovely.', 'Fiona is small.', False)
('The dog is lovely.', 'Fiona is small.', False)
('The snake likes the dog.', 'Erin is strong.', False)
('The snake likes the dog.', 'Erin is high.', False)
('The cat is smart.', 'Erin is smart.', False)
('The cat is smart.', 'Erin is smart.', False)
('The wolf is rough.', 'is rough.', False)
('The wolf is rough.', 'is rough.', False)
('The falcon is big.', 'Fiona is rough.', False)
('The falcon is big.', 'Fiona is rough.', False)
('The rabbit is beautiful.', 'Alan is beautiful.', False)
('The rabbit is beautiful.', 'Erin is beautiful.', False)
('The wolf sees the rabbit.', 'is slow.', False)
('The wolf sees the rabbit.', 'Charlie is slow.', False)
('The dog is round.', 'Fiona is round.', False)
('The dog is round.', 'Erin is round.', False)
('The cheetah is slow.', 'Erin is slow.', False)
('The cheetah is slow.', 'Erin is slow.', False)
('The bear is awful.', 'Erin is chase.', False)
('The bear is awful.', 'Erin is chase.', False)
('The cat is furry.', 'Cat is fur.', False)
('The cat is furry.', 'Charlie is fur.', False)
('The cheetah chases the cat.', 'Erin is chase.', False)
('The cheetah chases the cat.', 'Erin is chase.', False)
('The cat is kind.', 'Erin is kind.', False)
('The cat is kind.', 'Erin is kind.', False)
('The bald eagle is rough.', 'Erin is kind.', False)
('The bald eagle is rough.', 'Erin is kind.', False)
('The tiger is big.', 'Erin is big.', False)
('The tiger is big.', 'Erin is big.', False)
('The squirrel is lovely.', 'Fiona is small.', False)
('The squirrel is lovely.', 'Fiona is small.', False)
('The bald eagle attacks the squirrel.', 'Erin is slow.', False)
('The bald eagle attacks the squirrel.', 'Erin is slow.', False)
('The rabbit is nice.', 'Alan is fur.', False)
('The rabbit is nice.', 'Erin is fur.', False)
('The bear is dull.', 'Erin is slow.', False)
('The bear is dull.', 'Erin is slow.', False)
('The dinosaur is fierce.', 'Erin is obese.', False)
('The dinosaur is fierce.', 'Erin is obese.', False)
('The cat is furry.', 'Erin is fur.', False)
('The cat is furry.', 'Erin is fur.', False)
('The bear needs the cat.', 'Erin is slow.', False)
('The bear needs the cat.', 'Erin is slow.', False)
('The cat is nice.', 'Erin is nice.', False)
('The cat is nice.', 'Erin is nice.', False)
('The leopard is angry.', 'Charlie is angry.', False)
('The leopard is angry.', 'Charlie is angry.', False)
('The crocodile is awful.', 'Erin is sad.', False)
('The crocodile is awful.', 'Cro is bad.', False)
('The rabbit is beautiful.', 'is nice.', False)
('The rabbit is beautiful.', 'is kind.', False)
('The leopard sees the rabbit.', 'Charlie is slow.', False)
('The leopard sees the rabbit.', 'Charlie is slow.', False)
('The dog is quiet.', 'Fiona is quiet.', False)
('The dog is quiet.', 'Fiona is quiet.', False)
('The dinosaur is rough.', 'Erin is quiet.', False)
('The dinosaur is rough.', 'Erin is quiet.', False)
('The wolf is strong.', 'is fierce.', False)
('The wolf is strong.', 'is fierce.', False)
('The hamster is beautiful.', 'is beautiful.', False)
('The hamster is beautiful.', 'is beautiful.', False)
('The dinosaur needs the hamster.', 'Erin is poor.', False)
('The dinosaur needs the hamster.', 'Erin is poor.', False)
('The squirrel is kind.', 'Erin is kind.', False)
('The squirrel is kind.', 'Erin is kind.', False)
('The wolf is lazy.', 'is lazy.', False)
('The wolf is lazy.', 'is lazy.', False)
('The dinosaur is awful.', 'Erin is sad.', False)
('The dinosaur is awful.', 'Erin is bad.', False)
('The dog is adorable.', 'Fiona is kind.', False)
('The dog is adorable.', 'Fiona is kind.', False)
('The wolf sees the dog.', 'is bad.', False)
('The wolf sees the dog.', 'is bad.', False)
('The mouse is kind.', 'Erin is kind.', False)
('The mouse is kind.', 'Erin is kind.', False)
('The bear is angry.', 'Erin is angry.', False)
('The bear is angry.', 'Erin is angry.', False)
('The wolf is big.', 'is big.', False)
('The wolf is big.', 'is big.', False)
('The dog is lovely.', 'Fiona is kind.', False)
('The dog is lovely.', 'Fiona is kind.', False)
('The bear sees the dog.', 'Erin is sad.', False)
('The bear sees the dog.', 'Erin is sad.', False)
('The cat is round.', 'Erin is round.', False)
('The cat is round.', 'Erin is round.', False)
('The tiger is rough.', 'Erin is bad.', False)
('The tiger is rough.', 'Erin is bad.', False)
('The crocodile is awful.', 'Erin is bad.', False)
('The crocodile is awful.', 'Cro is awful.', False)
('The mouse is adorable.', 'Erin is cute.', False)
('The mouse is adorable.', 'Erin is cute.', False)
('The tiger likes the mouse.', 'Erin is lazy.', False)
('The tiger likes the mouse.', 'Erin is lazy.', False)
('The rabbit is nice.', 'Alan is kind.', False)
('The rabbit is nice.', 'Alan is kind.', False)
('The leopard is lazy.', 'Charlie is strong.', False)
('The leopard is lazy.', 'Charlie is strong.', False)
('The bear is heavy.', 'Erin is heavy.', False)
('The bear is heavy.', 'Erin is heavy.', False)
('The squirrel is beautiful.', 'Fiona is nice.', False)
('The squirrel is beautiful.', 'Erin is nice.', False)
('The leopard likes the squirrel.', 'Charlie is strong.', False)
('The leopard likes the squirrel.', 'Charlie is strong.', False)
('The rabbit is nice.', 'Alan is cute.', False)
('The rabbit is nice.', 'Erin is nice.', False)
('The dinosaur is lazy.', 'Erin is cute.', False)
('The dinosaur is lazy.', 'Erin is cute.', False)
('The snake is heavy.', 'is heavy.', False)
('The snake is heavy.', 'is heavy.', False)
('The mouse is cute.', 'Erin is cute.', False)
('The mouse is cute.', 'Erin is cute.', False)
('The dinosaur attacks the mouse.', 'Erin is bad.', False)
('The dinosaur attacks the mouse.', 'Erin is bad.', False)
('The rabbit is nice.', 'Alan is cute.', False)
('The rabbit is nice.', 'Alan is clever.', False)
('The falcon is tired.', 'Fiona is tired.', False)
('The falcon is tired.', 'Fiona is tired.', False)
('The wolf is big.', 'is slow.', False)
('The wolf is big.', 'Charlie is slow.', False)
('The hamster is adorable.', 'is cute.', False)
('The hamster is adorable.', 'is cute.', False)
('The falcon likes the hamster.', 'Fiona is slow.', False)
('The falcon likes the hamster.', 'Fiona is slow.', False)
('The cat is smart.', 'Erin is smart.', False)
('The cat is smart.', 'Erin is smart.', False)
('The crocodile is reckless.', 'Erin is reckless.', False)
('The crocodile is reckless.', 'Erin is reckless.', False)
('The lion is obese.', 'Erin is obese.', False)
('The lion is obese.', 'Erin is obese.', False)
('The mouse is adorable.', 'Erin is smart.', False)
('The mouse is adorable.', 'Erin is smart.', False)
('The crocodile visits the mouse.', 'Cro is obese.', False)
('The crocodile visits the mouse.', 'Cro is obese.', False)
('The rabbit is smart.', 'is smart.', False)
('The rabbit is smart.', 'is smart.', False)
('The wolf is angry.', 'is sad.', False)
('The wolf is angry.', 'is sad.', False)
('The bald eagle is awful.', 'Charlie is fierce.', False)
('The bald eagle is awful.', 'Charlie is fierce.', False)
('The squirrel is funny.', 'is nice.', False)
('The squirrel is funny.', 'is nice.', False)
('The wolf attacks the squirrel.', 'Erin is attacks.', False)
('The wolf attacks the squirrel.', 'Erin is attacks.', False)
('The squirrel is quiet.', 'is quiet.', False)
('The squirrel is quiet.', 'is quiet.', False)
('The leopard is rough.', 'Erin is quiet.', False)
('The leopard is rough.', 'Erin is quiet.', False)
('The snake is awful.', 'is huge.', False)
('The snake is awful.', 'Erin is huge.', False)
('The hamster is cute.', 'is nice.', False)
('The hamster is cute.', 'is nice.', False)
('The leopard chases the hamster.', 'Charlie is bad.', False)
('The leopard chases the hamster.', 'Charlie is bad.', False)
('The mouse is nice.', 'Erin is nice.', False)
('The mouse is nice.', 'Erin is nice.', False)
('The falcon is tired.', 'Fiona is poor.', False)
('The falcon is tired.', 'Fiona is nice.', False)
('The lion is big.', 'Erin is bad.', False)
('The lion is big.', 'Erin is bad.', False)
('The hamster is furry.', 'is fur.', False)
('The hamster is furry.', 'is fur.', False)
('The falcon needs the hamster.', 'Fiona is needs needs needs needs needs needs needs needs poor.', False)
('The falcon needs the hamster.', 'Fiona is need.', False)
('The mouse is smart.', 'Erin is smart.', False)
('The mouse is smart.', 'Erin is smart.', False)
('The tiger is reckless.', 'Erin is lazy.', False)
('The tiger is reckless.', 'Erin is lazy.', False)
('The cheetah is big.', 'Erin is big.', False)
('The cheetah is big.', 'Erin is big.', False)
('The squirrel is furry.', 'Fiona is fur.', False)
('The squirrel is furry.', 'Fiona is fur.', False)
('The tiger chases the squirrel.', 'Erin is chase.', False)
('The tiger chases the squirrel.', 'Erin is chase.', False)
('The dog is nice.', 'Fiona is nice.', False)
('The dog is nice.', 'Fiona is nice.', False)
('The crocodile is reckless.', 'Erin is smart.', False)
('The crocodile is reckless.', 'Erin is lazy.', False)
('The cheetah is heavy.', 'Erin is heavy.', False)
('The cheetah is heavy.', 'Erin is heavy.', False)
('The hamster is adorable.', 'is nice.', False)
('The hamster is adorable.', 'is nice.', False)
('The crocodile likes the hamster.', 'Cro is sad.', False)
('The crocodile likes the hamster.', 'Cro is rough.', False)
('The rabbit is quiet.', 'Fiona is quiet.', False)
('The rabbit is quiet.', 'Fiona is quiet.', False)
('The bald eagle is dull.', 'Erin is slow.', False)
('The bald eagle is dull.', 'Erin is slow.', False)
('The lion is fierce.', 'Erin is fierce.', False)
('The lion is fierce.', 'Erin is fierce.', False)
('The squirrel is funny.', 'Erin is funny.', False)
('The squirrel is funny.', 'Erin is funny.', False)
('The bald eagle chases the squirrel.', 'Erin is chase.', False)
('The bald eagle chases the squirrel.', 'Erin is chase.', False)
('The squirrel is nice.', 'Erin is smart.', False)
('The squirrel is nice.', 'Erin is clever.', False)
('The tiger is lazy.', 'Erin is lazy.', False)
('The tiger is lazy.', 'Erin is lazy.', False)
('The wolf is heavy.', 'Fiona is heavy.', False)
('The wolf is heavy.', 'Fiona is heavy.', False)
('The mouse is beautiful.', 'Erin is nice.', False)
('The mouse is beautiful.', 'Erin is nice.', False)
('The tiger likes the mouse.', 'Erin is sad.', False)
('The tiger likes the mouse.', 'Erin is heavy.', False)
('The cat is kind.', 'Charlie is small.', False)
('The cat is kind.', 'Charlie is small.', False)
('The crocodile is sleepy.', 'Erin is poor.', False)
('The crocodile is sleepy.', 'Erin is poor.', False)
('The bald eagle is awful.', 'Charlie is awful.', False)
('The bald eagle is awful.', 'Charlie is awful.', False)
('The squirrel is small.', 'S is small.', False)
('The squirrel is small.', 'S is kind.', False)
('The crocodile attacks the squirrel.', 'Cro is strong.', False)
('The crocodile attacks the squirrel.', 'Cro is bad.', False)
('The rabbit is kind.', 'is kind.', False)
('The rabbit is kind.', 'is kind.', False)
('The snake is boring.', 'Erin is reckless.', False)
('The snake is boring.', 'Erin is reckless.', False)
('The leopard is obese.', 'Charlie is obese.', False)
('The leopard is obese.', 'Charlie is obese.', False)
('The dog is furry.', 'Fiona is kind.', False)
('The dog is furry.', 'Fiona is kind.', False)
('The snake likes the dog.', 'Erin is obese.', False)
('The snake likes the dog.', 'Erin is obese.', False)
('The dog is round.', 'Erin is round.', False)
('The dog is round.', 'Erin is round.', False)
