('The cat is smart.', 'Erin is smart.', False)
('The cheetah attacks the cat.', 'Erin is poor.', False)
('The cheetah attacks the cat.', 'Erin is reckless.', False)
('The hamster is kind.', 'is kind.', False)
('The hamster is kind.', 'is kind.', False)
('The snake is dull.', 'Erin is bad.', False)
('The snake is dull.', 'Erin is bad.', False)
('The bear is awful.', 'Erin is bad.', False)
('The bear is awful.', 'Erin is bad.', False)
('The squirrel is furry.', 'Charlie is fur.', False)
('The squirrel is furry.', 'Fiona is fur.', False)
('The snake attacks the squirrel.', 'Erin is strong.', False)
('The snake attacks the squirrel.', 'is strong.', False)
('The hamster is smart.', 'is smart.', False)
('The hamster is smart.', 'Erin is smart.', False)
('The cheetah is tired.', 'Erin is tired.', False)
('The cheetah is tired.', 'Erin is lazy.', False)
('The leopard is heavy.', 'Charlie is heavy.', False)
('The leopard is heavy.', 'Charlie is heavy.', False)
('The cat is funny.', 'Cat is funny.', False)
('The cat is funny.', 'Charlie is funny.', False)
('The cheetah likes the cat.', 'Erin is heavy.', False)
('The cheetah likes the cat.', 'Erin is heavy.', False)
('The cat is quiet.', 'Erin is quiet.', False)
('The cat is quiet.', 'Charlie is quiet.', False)
('The falcon is dull.', 'Fiona is dull.', False)
('The falcon is dull.', 'Fiona is dull.', False)
('The wolf is fierce.', 'is fierce.', False)
('The wolf is fierce.', 'is fierce.', False)
('The rabbit is beautiful.', 'is nice.', False)
('The rabbit is beautiful.', 'is nice.', False)
('The falcon attacks the rabbit.', 'Fiona is slow.', False)
('The falcon attacks the rabbit.', 'Fiona is slow.', False)
('The squirrel is smart.', 'is smart.', False)
('The squirrel is smart.', 'Erin is smart.', False)
('The crocodile is reckless.', 'Erin is lazy.', False)
('The crocodile is reckless.', 'Erin is reckless.', False)
('The tiger is obese.', 'Erin is high.', False)
('The tiger is obese.', 'Erin is high.', False)
('The hamster is lovely.', 'is smart.', False)
('The hamster is lovely.', 'is smart.', False)
('The crocodile chases the hamster.', 'Cro is chase.', False)
('The crocodile chases the hamster.', 'Cro is chase.', False)
('The cat is kind.', 'Erin is kind.', False)
('The cat is kind.', 'Erin is kind.', False)
('The wolf is rough.', 'is rough.', False)
('The wolf is rough.', 'is rough.', False)
('The cheetah is obese.', 'Erin is rough.', False)
('The cheetah is obese.', 'Erin is rough.', False)
('The hamster is furry.', 'is fur.', False)
('The hamster is furry.', 'is fur.', False)
('The wolf chases the hamster.', 'is chase.', False)
('The wolf chases the hamster.', 'is chase.', False)
('The cat is nice.', 'Charlie is slow.', False)
('The cat is nice.', 'Charlie is slow.', False)
('The falcon is reckless.', 'Fiona is reckless.', False)
('The falcon is reckless.', 'Fiona is reckless.', False)
('The dinosaur is strong.', 'Erin is fierce.', False)
('The dinosaur is strong.', 'Erin is fierce.', False)
('The hamster is beautiful.', 'is nice.', False)
('The hamster is beautiful.', 'is nice.', False)
('The falcon likes the hamster.', 'Fiona is slow.', False)
('The falcon likes the hamster.', 'Fiona is slow.', False)
('The dog is smart.', 'Erin is smart.', False)
('The dog is smart.', 'Erin is smart.', False)
('The wolf is tired.', 'is tired.', False)
('The wolf is tired.', 'is tired.', False)
('The falcon is strong.', 'Fiona is fierce.', False)
('The falcon is strong.', 'Fiona is fierce.', False)
('The cat is small.', 'Erin is small.', False)
('The cat is small.', 'Erin is small.', False)
('The wolf sees the cat.', 'is sad.', False)
('The wolf sees the cat.', 'is sad.', False)
('The squirrel is quiet.', 'Erin is quiet.', False)
('The squirrel is quiet.', 'Erin is quiet.', False)
('The bald eagle is slow.', 'Erin is quiet.', False)
('The bald eagle is slow.', 'Erin is quiet.', False)
('The leopard is strong.', 'Charlie is obese.', False)
('The leopard is strong.', 'Charlie is obese.', False)
('The hamster is beautiful.', 'is beautiful.', False)
('The hamster is beautiful.', 'is sad.', False)
('The bald eagle needs the hamster.', 'Erin is strong.', False)
('The bald eagle needs the hamster.', 'Erin is strong.', False)
('The mouse is round.', 'Erin is round.', False)
('The mouse is round.', 'Erin is round.', False)
('The wolf is dull.', 'is dull.', False)
('The wolf is dull.', 'is dull.', False)
('The falcon is big.', 'Fiona is big.', False)
('The falcon is big.', 'Fiona is big.', False)
('The squirrel is beautiful.', 'Erin is nice.', False)
('The squirrel is beautiful.', 'Erin is nice.', False)
('The wolf attacks the squirrel.', 'is bad.', False)
('The wolf attacks the squirrel.', 'is bad.', False)
('The mouse is nice.', 'Erin is bad.', False)
('The mouse is nice.', 'Erin is bad.', False)
('The bald eagle is slow.', 'Erin is slow.', False)
('The bald eagle is slow.', 'Erin is slow.', False)
('The leopard is strong.', 'Erin is fierce.', False)
('The leopard is strong.', 'Erin is fierce.', False)
('The cat is funny.', 'Charlie is funny.', False)
('The cat is funny.', 'Erin is funny.', False)
('The bald eagle likes the cat.', 'Erin is strong.', False)
('The bald eagle likes the cat.', 'Erin is strong.', False)
('The squirrel is nice.', 'Erin is kind.', False)
('The squirrel is nice.', 'Erin is kind.', False)
('The bear is dull.', 'Erin is poor.', False)
('The bear is dull.', 'Erin is poor.', False)
('The cheetah is strong.', 'Erin is strong.', False)
('The cheetah is strong.', 'Erin is strong.', False)
('The hamster is lovely.', 'is kind.', False)
('The hamster is lovely.', 'is kind.', False)
('The bear attacks the hamster.', 'Erin is imperfect.', False)
('The bear attacks the hamster.', 'Erin is imperfect.', False)
('The rabbit is smart.', 'Erin is smart.', False)
('The rabbit is smart.', 'Erin is smart.', False)
('The snake is slow.', 'Erin is slow.', False)
('The snake is slow.', 'Erin is slow.', False)
('The dinosaur is fierce.', 'Erin is fierce.', False)
('The dinosaur is fierce.', 'Erin is fierce.', False)
('The cat is funny.', 'Erin is nice.', False)
('The cat is funny.', 'Erin is nice.', False)
('The snake attacks the cat.', 'Erin is attacks.', False)
('The snake attacks the cat.', 'is attacks.', False)
('The dog is nice.', 'Fiona is smart.', False)
('The dog is nice.', 'Fiona is smart.', False)
('The tiger is sleepy.', 'Erin is lazy.', False)
('The tiger is sleepy.', 'Erin is lazy.', False)
('The lion is obese.', 'Erin is obese.', False)
('The lion is obese.', 'Erin is obese.', False)
('The mouse is funny.', 'Erin is funny.', False)
('The mouse is funny.', 'Erin is nice.', False)
('The tiger attacks the mouse.', 'Erin is attacks.', False)
('The tiger attacks the mouse.', 'Erin is attacks.', False)
('The dog is nice.', 'Fiona is kind.', False)
('The dog is nice.', 'Erin is kind.', False)
('The wolf is angry.', 'is sad.', False)
('The wolf is angry.', 'is sad.', False)
('The bear is strong.', 'Charlie is fierce.', False)
('The bear is strong.', 'Charlie is fierce.', False)
('The rabbit is furry.', 'is fur.', False)
('The rabbit is furry.', 'is fur.', False)
('The wolf attacks the rabbit.', 'is sad.', False)
('The wolf attacks the rabbit.', 'is sad.', False)
('The rabbit is round.', 'Alan is round.', False)
('The rabbit is round.', 'Alan is round.', False)
('The dinosaur is slow.', 'Erin is slow.', False)
('The dinosaur is slow.', 'Erin is slow.', False)
('The bald eagle is awful.', 'Charlie is bad.', False)
('The bald eagle is awful.', 'Charlie is bad.', False)
('The mouse is furry.', 'Erin is fur.', False)
('The mouse is furry.', 'Erin is fur.', False)
('The dinosaur visits the mouse.', 'Erin is visits high.', False)
('The dinosaur visits the mouse.', 'Erin is high.', False)
('The squirrel is smart.', 'Fiona is smart.', False)
('The squirrel is smart.', 'Fiona is smart.', False)
('The cheetah is rough.', 'Erin is rough.', False)
('The cheetah is rough.', 'Erin is rough.', False)
('The crocodile is fierce.', 'Cro is fierce.', False)
('The crocodile is fierce.', 'Cro is fierce.', False)
('The rabbit is lovely.', 'is smart.', False)
('The rabbit is lovely.', 'is smart.', False)
('The cheetah attacks the rabbit.', 'Erin is attacks.', False)
('The cheetah attacks the rabbit.', 'Erin is strong.', False)
('The squirrel is kind.', 'Fiona is kind.', False)
('The squirrel is kind.', 'Erin is kind.', False)
('The tiger is boring.', 'Erin is dull.', False)
('The tiger is boring.', 'Erin is dull.', False)
('The crocodile is awful.', 'Erin is bad.', False)
('The crocodile is awful.', 'Cro is awful.', False)
('The mouse is small.', 'Erin is kind.', False)
('The mouse is small.', 'Erin is kind.', False)
('The tiger sees the mouse.', 'Erin is see see is see.', False)
('The tiger sees the mouse.', 'Erin is see see see is see.', False)
('The hamster is kind.', 'is kind.', False)
('The hamster is kind.', 'is sad.', False)
('The wolf is sleepy.', 'is lazy.', False)
('The wolf is sleepy.', 'is lazy.', False)
('The tiger is strong.', 'Erin is strong.', False)
('The tiger is strong.', 'Erin is strong.', False)
('The dog is lovely.', 'Fiona is kind.', False)
('The dog is lovely.', 'Fiona is kind.', False)
('The wolf attacks the dog.', 'is attacks.', False)
('The wolf attacks the dog.', 'is attacks.', False)
('The dog is kind.', 'Fiona is kind.', False)
('The dog is kind.', 'Fiona is kind.', False)
('The dinosaur is sleepy.', 'Erin is poor.', False)
('The dinosaur is sleepy.', 'Erin is poor.', False)
('The wolf is heavy.', 'Fiona is heavy.', False)
('The wolf is heavy.', 'Fiona is heavy.', False)
('The mouse is beautiful.', 'Erin is nice.', False)
('The mouse is beautiful.', 'Erin is nice.', False)
('The dinosaur needs the mouse.', 'Erin is poor.', False)
('The dinosaur needs the mouse.', 'Erin is poor.', False)
('The squirrel is nice.', 'is kind.', False)
('The squirrel is nice.', 'S is kind.', False)
('The tiger is sleepy.', 'Erin is lazy.', False)
('The tiger is sleepy.', 'Erin is lazy.', False)
('The bear is awful.', 'Erin is huge.', False)
('The bear is awful.', 'Charlie is huge.', False)
('The hamster is adorable.', 'is smart.', False)
('The hamster is adorable.', 'is smart.', False)
('The tiger sees the hamster.', 'Erin is see.', False)
('The tiger sees the hamster.', 'Erin is see.', False)
('The cat is nice.', 'Erin is nice.', False)
('The cat is nice.', 'Erin is poor.', False)
('The cheetah is dull.', 'Erin is dull.', False)
('The cheetah is dull.', 'Erin is dull.', False)
('The crocodile is big.', 'Erin is big.', False)
('The crocodile is big.', 'Erin is big.', False)
('The mouse is cute.', 'Erin is nice.', False)
('The mouse is cute.', 'Erin is nice.', False)
('The cheetah visits the mouse.', 'Erin is slow.', False)
('The cheetah visits the mouse.', 'Erin is slow.', False)
('The hamster is quiet.', 'Erin is quiet.', False)
('The hamster is quiet.', 'Erin is quiet.', False)
('The bald eagle is lazy.', 'Erin is lazy.', False)
('The bald eagle is lazy.', 'Erin is lazy.', False)
('The crocodile is fierce.', 'Cro is fierce.', False)
('The crocodile is fierce.', 'Cro is fierce.', False)
('The cat is adorable.', 'Erin is clever.', False)
('The cat is adorable.', 'Erin is clever.', False)
('The bald eagle chases the cat.', 'Erin is chase.', False)
('The bald eagle chases the cat.', 'Erin is chase.', False)
('The mouse is smart.', 'Erin is smart.', False)
('The mouse is smart.', 'Erin is smart.', False)
('The bald eagle is tired.', 'Erin is tired.', False)
('The bald eagle is tired.', 'Erin is tired.', False)
('The bear is strong.', 'Erin is fierce.', False)
('The bear is strong.', 'Erin is fierce.', False)
('The squirrel is adorable.', 'Fiona is tiny.', False)
('The squirrel is adorable.', 'Erin is tiny.', False)
('The bald eagle chases the squirrel.', 'Charlie is tired.', False)
('The bald eagle chases the squirrel.', 'Charlie is tired.', False)
('The cat is nice.', 'Cat is nice.', False)
('The cat is nice.', 'Cat is nice.', False)
('The leopard is angry.', 'Erin is slow.', False)
('The leopard is angry.', 'Erin is slow.', False)
('The falcon is strong.', 'Fiona is strong.', False)
('The falcon is strong.', 'Fiona is strong.', False)
('The hamster is furry.', 'is fur.', False)
('The hamster is furry.', 'is fur.', False)
('The leopard sees the hamster.', 'Charlie is see see is see.', False)
('The leopard sees the hamster.', 'Charlie is see see is see.', False)
('The mouse is quiet.', 'Erin is quiet.', False)
('The mouse is quiet.', 'Erin is quiet.', False)
('The leopard is dull.', 'Erin is bad.', False)
('The leopard is dull.', 'Erin is bad.', False)
('The falcon is obese.', 'Fiona is obese.', False)
('The falcon is obese.', 'Fiona is obese.', False)
('The dog is funny.', 'Fiona is funny.', False)
('The dog is funny.', 'Fiona is funny.', False)
('The leopard chases the dog.', 'Charlie is chase.', False)
('The leopard chases the dog.', 'Charlie is chase.', False)
('The squirrel is nice.', 'is funny.', False)
('The squirrel is nice.', 'Erin is funny.', False)
('The bear is sleepy.', 'Erin is funny.', False)
('The bear is sleepy.', 'Erin is funny.', False)
('The tiger is obese.', 'Erin is sad.', False)
('The tiger is obese.', 'Erin is sad.', False)
('The rabbit is funny.', 'is funny.', False)
('The rabbit is funny.', 'is funny.', False)
('The bear attacks the rabbit.', 'Erin is attack.', False)
('The bear attacks the rabbit.', 'Erin is attack.', False)
('The squirrel is round.', 'Erin is round.', False)
('The squirrel is round.', 'Erin is round.', False)
('The crocodile is slow.', 'Erin is slow.', False)
('The crocodile is slow.', 'Erin is slow.', False)
('The bear is awful.', 'Erin is huge.', False)
('The bear is awful.', 'Erin is huge.', False)
('The mouse is cute.', 'Erin is cute.', False)
('The mouse is cute.', 'Erin is cute.', False)
('The crocodile chases the mouse.', 'Erin is chase.', False)
('The crocodile chases the mouse.', 'Erin is chase.', False)
('The rabbit is nice.', 'Alan is clever.', False)
('The rabbit is nice.', 'Alan is rough.', False)
('The crocodile is rough.', 'Erin is clever.', False)
('The crocodile is rough.', 'Erin is clever.', False)
('The tiger is awful.', 'Erin is obese.', False)
('The tiger is awful.', 'Erin is obese.', False)
('The hamster is cute.', 'is cute.', False)
('The hamster is cute.', 'is cute.', False)
('The crocodile chases the hamster.', 'Erin is chase.', False)
('The crocodile chases the hamster.', 'Cro is chase.', False)
('The mouse is smart.', 'Erin is smart.', False)
('The mouse is smart.', 'Erin is smart.', False)
('The falcon is rough.', 'Fiona is rough.', False)
('The falcon is rough.', 'Fiona is rough.', False)
('The crocodile is fierce.', 'Cro is fierce.', False)
('The crocodile is fierce.', 'Cro is fierce.', False)
('The cat is small.', 'Erin is smart.', False)
('The cat is small.', 'Erin is smart.', False)
('The falcon needs the cat.', 'Fiona is bad.', False)
('The falcon needs the cat.', 'Fiona is bad.', False)
('The cat is round.', 'Erin is round.', False)
('The cat is round.', 'Alan is round.', False)
('The crocodile is lazy.', 'Erin is lazy.', False)
('The crocodile is lazy.', 'Erin is lazy.', False)
