('Fiona is big.', 'The lion is poor.', False)
('Charlie is bad.', 'The Charlie is small.', False)
('Anne is strong.', 'The bald eagle is sad.', False)
('Anne is strong.', 'The bald eagle is sad.', False)
('Bob is tiny.', 'Thebob is sad.', False)
('Bob is tiny.', 'Thebob is sad.', False)
('Gary is nice.', 'The dog is sad.', False)
('Gary is nice.', 'The dog is sad.', False)
('Charlie is rough.', 'The Charlie is poor.', False)
('Charlie is rough.', 'The Charlie is poor.', False)
('Alan is big.', 'The Alan is small.', False)
('Alan is big.', 'The Alan is small.', False)
('Anne is small.', 'The bald eagle is small.', False)
('Anne is small.', 'The bald eagle is small.', False)
('Gary is quiet.', 'The dog is sad.', False)
('Gary is quiet.', 'The dog is sad.', False)
('Charlie is bad.', 'The Charlie is sad.', False)
('Charlie is bad.', 'The Charlie is sad.', False)
('Dave is heavy.', 'The Dave is small.', False)
('Dave is heavy.', 'The Dave is small.', False)
('Alan is thin.', 'The Alan is small.', False)
('Alan is thin.', 'The Alan is small.', False)
('Fiona is kind.', 'The lion is poor.', False)
('Fiona is kind.', 'The lion is poor.', False)
('Gary is dull.', 'The dog is poor.', False)
('Gary is dull.', 'The dog is poor.', False)
('Harry is huge.', 'The Harry is big.', False)
('Harry is huge.', 'The Harry is big.', False)
('Gary is thin.', 'The dog is big.', False)
('Gary is thin.', 'The dog is big.', False)
('Bob is quiet.', 'The Bob is dull.', False)
('Bob is quiet.', 'Thebob is quiet.', False)
('Anne is imperfect.', 'The bald eagle is rough.', False)
('Anne is imperfect.', 'The bald eagle is rough.', False)
('Harry is big.', 'The Harry is small.', False)
('Harry is big.', 'The Harry is small.', False)
('Charlie is small.', 'The Charlie is small.', False)
('Charlie is small.', 'The Charlie is small.', False)
('Anne is nice.', 'The bald eagle is poor.', False)
('Anne is nice.', 'The bald eagle is poor.', False)
('Bob is dull.', 'The dog is poor.', False)
('Bob is dull.', 'The dog is poor.', False)
('Bob is strong.', 'The Bob is small.', False)
('Bob is strong.', 'Thebob is small.', False)
('Anne is little.', 'The bald eagle is small.', False)
('Anne is little.', 'The bald eagle is small.', False)
('Gary is kind.', 'The dog is small.', False)
('Gary is kind.', 'The dog is small.', False)
('Dave is imperfect.', 'The Dave is small.', False)
('Dave is imperfect.', 'The dog is small.', False)
('Gary is high.', 'The dog is dull.', False)
('Gary is high.', 'The dog is dull.', False)
('Fiona is short.', 'The lion is short.', False)
('Fiona is short.', 'The lion is short.', False)
('Erin is clever.', 'The lion is smart.', False)
('Erin is clever.', 'The lion is smart.', False)
('Anne is dull.', 'The bald eagle is smart.', False)
('Anne is dull.', 'The bald eagle is smart.', False)
('Fiona is heavy.', 'The lion is big.', False)
('Fiona is heavy.', 'The falcon is big.', False)
('Alan is little.', 'The Alan is small.', False)
('Alan is little.', 'The Alan is small.', False)
('Dave is wealthy.', 'The Dave is rough.', False)
('Dave is wealthy.', 'The Dave is rough.', False)
('Bob is rough.', 'The dog is small.', False)
('Bob is rough.', 'The dog is small.', False)
('Fiona is strong.', 'The lion is small.', False)
('Fiona is strong.', 'The lion is small.', False)
('Gary is thin.', 'The dog is small.', False)
('Gary is thin.', 'The dog is small.', False)
('Anne is smart.', 'The bald eagle is small.', False)
('Anne is smart.', 'The bald eagle is small.', False)
('Charlie is sad.', 'The Charlie is sad.', False)
('Charlie is sad.', 'The Charlie is sad.', False)
('Bob is high.', 'The Bob is sad.', False)
('Bob is high.', 'Thebob is sad.', False)
('Charlie is small.', 'The Charlie is small.', False)
('Charlie is small.', 'The Charlie is small.', False)
('Gary is clever.', 'The dog is poor.', False)
('Gary is clever.', 'The dog is poor.', False)
('Harry is sad.', 'The Harry is sad.', False)
('Harry is sad.', 'The Harry is sad.', False)
('Bob is big.', 'Thebob is big.', False)
('Bob is big.', 'Thebob is big.', False)
('Anne is little.', 'The bald eagle is small.', False)
('Anne is little.', 'The bald eagle is small.', False)
('Charlie is wealthy.', 'The Charlie is poor.', False)
('Charlie is wealthy.', 'The Charlie is poor.', False)
('Gary is dull.', 'The dog is poor.', False)
('Gary is dull.', 'The dog is poor.', False)
('Charlie is huge.', 'The Charlie is big.', False)
('Charlie is huge.', 'The Charlie is big.', False)
('Fiona is little.', 'The lion is small.', False)
('Fiona is little.', 'The falcon is small.', False)
('Bob is clever.', 'The dog is small.', False)
('Bob is clever.', 'The dog is small.', False)
('Harry is imperfect.', 'The lion is sad.', False)
('Harry is imperfect.', 'The lion is sad.', False)
('Gary is huge.', 'The dog is big.', False)
('Gary is huge.', 'The dog is big.', False)
('Fiona is tiny.', 'The lion is small.', False)
('Fiona is tiny.', 'The lion is small.', False)
('Alan is kind.', 'The Alan is sad.', False)
('Alan is kind.', 'The Alan is sad.', False)
('Erin is rough.', 'The lion is small.', False)
('Erin is rough.', 'The rabbit is small.', False)
('Fiona is strong.', 'The lion is big.', False)
('Fiona is strong.', 'The lion is big.', False)
('Alan is short.', 'The Alan is short.', False)
('Alan is short.', 'The Alan is short.', False)
('Anne is kind.', 'The bald eagle is poor.', False)
('Anne is kind.', 'The Anne is poor.', False)
('Charlie is imperfect.', 'The Charlie is poor.', False)
('Charlie is imperfect.', 'The Charlie is rough.', False)
('Harry is huge.', 'The Harry is big.', False)
('Harry is huge.', 'The Harry is big.', False)
('Bob is small.', 'Thebob is small.', False)
('Bob is small.', 'Thebob is small.', False)
('Dave is quiet.', 'The Dave is bad.', False)
('Dave is quiet.', 'The Dave is bad.', False)
('Charlie is poor.', 'The Charlie is poor.', False)
('Charlie is poor.', 'The Charlie is poor.', False)
('Gary is heavy.', 'The dog is small.', False)
('Gary is heavy.', 'The dog is small.', False)
('Charlie is short.', 'The Charlie is small.', False)
('Charlie is short.', 'The Charlie is small.', False)
('Erin is nice.', 'The lion is poor.', False)
('Erin is nice.', 'The lion is poor.', False)
('Alan is rough.', 'The Alan is poor.', False)
('Alan is rough.', 'The Alan is poor.', False)
('Gary is high.', 'The dog is small.', False)
('Gary is high.', 'The dog is small.', False)
('Dave is tiny.', 'The Dave is small.', False)
('Dave is tiny.', 'The Dave is small.', False)
('Charlie is nice.', 'The Charlie is poor.', False)
('Charlie is nice.', 'The Charlie is poor.', False)
('Anne is rough.', 'The bald eagle is small.', False)
('Anne is rough.', 'The bald eagle is small.', False)
('Harry is huge.', 'The lion is small.', False)
('Harry is huge.', 'The Harry is small.', False)
('Gary is small.', 'The dog is small.', False)
('Gary is small.', 'The dog is small.', False)
('Erin is kind.', 'The lion is nice.', False)
('Erin is kind.', 'The lion is nice.', False)
('Alan is poor.', 'The Alan is poor.', False)
('Alan is poor.', 'The Alan is small.', False)
('Alan is heavy.', 'The Alan is rough.', False)
('Alan is heavy.', 'The Alan is rough.', False)
('Charlie is tiny.', 'The Charlie is short.', False)
('Charlie is tiny.', 'The Charlie is short.', False)
('Gary is quiet.', 'The dog is small.', False)
('Gary is quiet.', 'The dog is small.', False)
('Erin is poor.', 'The bald eagle is poor.', False)
('Erin is poor.', 'The bald eagle is poor.', False)
('Anne is big.', 'The bald eagle is sad.', False)
('Anne is big.', 'The bald eagle is sad.', False)
('Gary is small.', 'The dog is poor.', False)
('Gary is small.', 'The dog is poor.', False)
('Dave is smart.', 'The Dave is poor.', False)
('Dave is smart.', 'The Dave is poor.', False)
('Erin is sad.', 'The bald eagle is sad.', False)
('Erin is sad.', 'The lion is sad.', False)
('Dave is heavy.', 'The Dave is bad.', False)
('Dave is heavy.', 'The Dave is bad.', False)
('Charlie is little.', 'The Charlie is small.', False)
('Charlie is little.', 'The Charlie is small.', False)
('Bob is clever.', 'The dog is small.', False)
('Bob is clever.', 'The dog is small.', False)
('Gary is bad.', 'The dog is bad.', False)
('Gary is bad.', 'The dog is bad.', False)
('Fiona is high.', 'The lion is sad.', False)
('Fiona is high.', 'The lion is sad.', False)
('Gary is small.', 'The dog is sad.', False)
('Gary is small.', 'The dog is sad.', False)
('Harry is clever.', 'The Harry is smart.', False)
('Harry is clever.', 'The Harry is smart.', False)
('Alan is sad.', 'The Alan is sad.', False)
('Alan is sad.', 'The Alan is sad.', False)
('Harry is huge.', 'The Harry is small.', False)
('Harry is huge.', 'The Harry is small.', False)
('Anne is small.', 'The bald eagle is small.', False)
('Anne is small.', 'The bald eagle is small.', False)
('Alan is clever.', 'The Alan is smart.', False)
('Alan is clever.', 'The Alan is smart.', False)
('Erin is imperfect.', 'The bald eagle is poor.', False)
('Erin is imperfect.', 'The lion is poor.', False)
('Gary is strong.', 'The dog is bad.', False)
('Gary is strong.', 'The dog is bad.', False)
('Fiona is little.', 'The lion is poor.', False)
('Fiona is little.', 'The falcon is poor.', False)
('Harry is nice.', 'The Harry is small.', False)
('Harry is nice.', 'The Harry is small.', False)
('Charlie is bad.', 'The Charlie is rough.', False)
('Charlie is bad.', 'The Charlie is rough.', False)
('Erin is big.', 'The lion is big.', False)
('Erin is big.', 'The lion is big.', False)
('Gary is small.', 'The dog is sad.', False)
('Gary is small.', 'The dog is sad.', False)
('Bob is quiet.', 'Thebob is sad.', False)
('Bob is quiet.', 'Thebob is sad.', False)
('Dave is bad.', 'The Dave is bad.', False)
('Dave is bad.', 'The Dave is bad.', False)
('Alan is strong.', 'The Alan is bad.', False)
('Alan is strong.', 'The Alan is bad.', False)
('Dave is thin.', 'The Dave is poor.', False)
('Dave is thin.', 'The dog is poor.', False)
('Charlie is kind.', 'The Charlie is poor.', False)
('Charlie is kind.', 'The Charlie is poor.', False)
('Bob is bad.', 'The dog is poor.', False)
('Bob is bad.', 'The dog is poor.', False)
('Charlie is high.', 'The Charlie is small.', False)
('Charlie is high.', 'The Charlie is small.', False)
('Bob is small.', 'The dog is small.', False)
('Bob is small.', 'The dog is small.', False)
('Fiona is wealthy.', 'The lion is big.', False)
('Fiona is wealthy.', 'The falcon is small.', False)
('Alan is dull.', 'The Alan is big.', False)
('Alan is dull.', 'The Alan is big.', False)
('Anne is heavy.', 'The bald eagle is small.', False)
('Anne is heavy.', 'The bald eagle is small.', False)
('Alan is thin.', 'The Alan is small.', False)
('Alan is thin.', 'The Alan is small.', False)
('Gary is clever.', 'The dog is poor.', False)
('Gary is clever.', 'The dog is poor.', False)
('Fiona is imperfect.', 'The lion is smart.', False)
('Fiona is imperfect.', 'The lion is smart.', False)
('Erin is big.', 'The lion is big.', False)
('Erin is big.', 'The lion is big.', False)
('Charlie is thin.', 'The Charlie is nice.', False)
('Charlie is thin.', 'The Charlie is nice.', False)
('Harry is kind.', 'The Harry is sad.', False)
('Harry is kind.', 'The Harry is sad.', False)
('Gary is imperfect.', 'The dog is nice.', False)
('Gary is imperfect.', 'The dog is nice.', False)
('Charlie is huge.', 'The Charlie is sad.', False)
('Charlie is huge.', 'The Charlie is sad.', False)
('Gary is tiny.', 'The dog is small.', False)
('Gary is tiny.', 'The dog is small.', False)
('Dave is wealthy.', 'The Dave is small.', False)
('Dave is wealthy.', 'The Dave is small.', False)
('Fiona is sad.', 'The lion is small.', False)
('Fiona is sad.', 'The lion is small.', False)
('Erin is strong.', 'The lion is poor.', False)
('Erin is strong.', 'The lion is poor.', False)
('Dave is tiny.', 'The Dave is small.', False)
('Dave is tiny.', 'The Dave is small.', False)
('Alan is nice.', 'The Alan is nice.', False)
('Alan is nice.', 'The Alan is nice.', False)
('Harry is poor.', 'The Harry is poor.', False)
('Harry is poor.', 'The Harry is poor.', False)
('Gary is heavy.', 'The dog is poor.', False)
('Gary is heavy.', 'The dog is poor.', False)
('Erin is short.', 'The lion is poor.', False)
('Erin is short.', 'The lion is poor.', False)
('Fiona is kind.', 'The lion is rough.', False)
('Fiona is kind.', 'The falcon is rough.', False)
('Dave is poor.', 'The Dave is poor.', False)
('Dave is poor.', 'The Dave is poor.', False)
('Erin is strong.', 'The lion is small.', False)
('Erin is strong.', 'The lion is small.', False)
('Alan is short.', 'The Alan is small.', False)
('Alan is short.', 'The Alan is small.', False)
('Anne is nice.', 'The bald eagle is sad.', False)
('Anne is nice.', 'The bald eagle is sad.', False)
('Gary is imperfect.', 'The dog is sad.', False)
('Gary is imperfect.', 'The dog is sad.', False)
('Gary is high.', 'The Gary is bad.', False)
('Gary is high.', 'The dog is bad.', False)
('Erin is little.', 'The lion is small.', False)
('Erin is little.', 'The lion is small.', False)
('Anne is wealthy.', 'The bald eagle is small.', False)
('Anne is wealthy.', 'The bald eagle is small.', False)
('Alan is bad.', 'The Alan is big.', False)
('Alan is bad.', 'The Alan is big.', False)
('Gary is huge.', 'The dog is poor.', False)
('Gary is huge.', 'The dog is poor.', False)
('Bob is small.', 'The dog is rough.', False)
('Bob is small.', 'The dog is rough.', False)
('Alan is nice.', 'The Alan is nice.', False)
('Alan is nice.', 'The Alan is nice.', False)
('Erin is poor.', 'The lion is poor.', False)
('Erin is poor.', 'The lion is poor.', False)
('Charlie is strong.', 'The Charlie is small.', False)
('Charlie is strong.', 'The Charlie is small.', False)
('Bob is small.', 'Thebob is small.', False)
('Bob is small.', 'Thebob is small.', False)
('Gary is nice.', 'The dog is nice.', False)
('Gary is nice.', 'The dog is nice.', False)
('Alan is rough.', 'The Alan is small.', False)
('Alan is rough.', 'The Alan is small.', False)
('Alan is high.', 'The Alan is small.', False)
('Alan is high.', 'The Alan is small.', False)
('Bob is short.', 'The dog is poor.', False)
('Bob is short.', 'The dog is poor.', False)
('Fiona is smart.', 'The lion is poor.', False)
('Fiona is smart.', 'The lion is poor.', False)
('Dave is imperfect.', 'The Dave is poor.', False)
('Dave is imperfect.', 'The Dave is poor.', False)
('Charlie is strong.', 'The Charlie is small.', False)
('Charlie is strong.', 'The Charlie is small.', False)
('Fiona is thin.', 'The lion is small.', False)
('Fiona is thin.', 'The lion is small.', False)
('Erin is quiet.', 'The lion is sad.', False)
('Erin is quiet.', 'The lion is sad.', False)
('Alan is imperfect.', 'The Alan is sad.', False)
('Alan is imperfect.', 'The Alan is sad.', False)
('Dave is strong.', 'The Dave is sad.', False)
('Dave is strong.', 'The Dave is sad.', False)
('Alan is short.', 'The Alan is smart.', False)
('Alan is short.', 'The Alan is smart.', False)
('Gary is smart.', 'The dog is sad.', False)
('Gary is smart.', 'The dog is sad.', False)
('Harry is sad.', 'The Harry is sad.', False)
('Harry is sad.', 'The Harry is sad.', False)
('Charlie is heavy.', 'The Charlie is big.', False)
('Charlie is heavy.', 'The Charlie is big.', False)
('Harry is little.', 'The Harry is small.', False)
('Harry is little.', 'The Harry is small.', False)
('Anne is wealthy.', 'The Anne is poor.', False)
('Anne is wealthy.', 'The bald eagle is poor.', False)
('Alan is dull.', 'The Alan is poor.', False)
