('The dog is round.', 'The dog is round.', True)
('The hamster is beautiful.', 'The hamster is beautiful.', True)
('The hamster is beautiful.', 'The hamster is beautiful.', True)
('The snake sees the hamster.', 'The snake sees the hamster.', True)
('The snake sees the hamster.', 'The snake sees the hamster.', True)
('The squirrel is kind.', 'The squirrel is kind.', True)
('The squirrel is kind.', 'The squirrel is kind.', True)
('The falcon is boring.', 'The falcon is boring.', True)
('The falcon is boring.', 'The falcon is boring.', True)
('The leopard is heavy.', 'The leopard is boring.', False)
('The leopard is heavy.', 'The leopard is boring.', False)
('The dog is furry.', 'The dog is adorable.', False)
('The dog is furry.', 'The dog is adorable.', False)
('The falcon likes the dog.', 'The falcon likes the dog.', True)
('The falcon likes the dog.', 'The falcon likes the dog.', True)
('The rabbit is round.', 'The rabbit is beautiful.', False)
('The rabbit is round.', 'The rabbit is beautiful.', False)
('The tiger is angry.', 'The tiger is boring.', False)
('The tiger is angry.', 'The tiger is boring.', False)
('The cheetah is fierce.', 'The cheetah is angry.', False)
('The cheetah is fierce.', 'The cheetah is angry.', False)
('The hamster is beautiful.', 'The hamster is beautiful.', True)
('The hamster is beautiful.', 'The hamster is beautiful.', True)
('The tiger sees the hamster.', 'The tiger sees the hamster.', True)
('The tiger sees the hamster.', 'The tiger sees the hamster.', True)
('The hamster is round.', 'The hamster is round.', True)
('The hamster is round.', 'The hamster is round.', True)
('The wolf is slow.', 'The wolf is slow.', True)
('The wolf is slow.', 'The wolf is slow.', True)
('The lion is fierce.', 'The lion is slow.', False)
('The lion is fierce.', 'The lion is slow.', False)
('The dog is cute.', 'The dog is smart.', False)
('The dog is cute.', 'The dog is smart.', False)
('The wolf sees the dog.', 'The wolf sees the dog.', True)
('The wolf sees the dog.', 'The wolf sees the dog.', True)
('The hamster is nice.', 'The hamster is nice.', True)
('The hamster is nice.', 'The hamster is nice.', True)
('The tiger is angry.', 'The tiger is angry.', True)
('The tiger is angry.', 'The tiger is angry.', True)
('The lion is strong.', 'The lion is angry.', False)
('The lion is strong.', 'The lion is angry.', False)
('The mouse is furry.', 'The mouse is cute.', False)
('The mouse is furry.', 'The mouse is cute.', False)
('The tiger likes the mouse.', 'The tiger likes the mouse.', True)
('The tiger likes the mouse.', 'The tiger likes the mouse.', True)
('The dog is smart.', 'The dog is round.', False)
('The dog is smart.', 'The dog is round.', False)
('The crocodile is lazy.', 'The crocodile is boring.', False)
('The crocodile is lazy.', 'The crocodile is boring.', False)
('The snake is obese.', 'The snake is heavy.', False)
('The snake is obese.', 'The snake is awful.', False)
('The rabbit is adorable.', 'The rabbit is adorable.', True)
('The rabbit is adorable.', 'The rabbit is adorable.', True)
('The crocodile chases the rabbit.', 'The crocodile chases the rabbit.', True)
('The crocodile chases the rabbit.', 'The crocodile chases the rabbit.', True)
('The dog is nice.', 'The dog is nice.', True)
('The dog is nice.', 'The dog is nice.', True)
('The leopard is boring.', 'The leopard is nice.', False)
('The leopard is boring.', 'The leopard is nice.', False)
('The cheetah is obese.', 'The cheetah is boring.', False)
('The cheetah is obese.', 'The cheetah is boring.', False)
('The squirrel is adorable.', 'The squirrel is adorable.', True)
('The squirrel is adorable.', 'The squirrel is adorable.', True)
('The leopard sees the squirrel.', 'The leopard sees the squirrel.', True)
('The leopard sees the squirrel.', 'The leopard sees the squirrel.', True)
('The hamster is quiet.', 'The hamster is nice.', False)
('The hamster is quiet.', 'The hamster is nice.', False)
('The bear is sleepy.', 'The bear is sleepy.', True)
('The bear is sleepy.', 'The bear is sleepy.', True)
('The bald eagle is big.', 'The bald eagle is sleepy.', False)
('The bald eagle is big.', 'The bald eagle is sleepy.', False)
('The mouse is cute.', 'The mouse is cute.', True)
('The mouse is cute.', 'The mouse is cute.', True)
('The bear visits the mouse.', 'The bear visits the mouse.', True)
('The bear visits the mouse.', 'The bear visits the mouse.', True)
('The rabbit is kind.', 'The rabbit is nice.', False)
('The rabbit is kind.', 'The rabbit is nice.', False)
('The bald eagle is boring.', 'The bald eagle is boring.', True)
('The bald eagle is boring.', 'The bald eagle is boring.', True)
('The leopard is strong.', 'The leopard is boring.', False)
('The leopard is strong.', 'The leopard is boring.', False)
('The squirrel is furry.', 'The squirrel is nice.', False)
('The squirrel is furry.', 'The squirrel is nice.', False)
('The bald eagle attacks the squirrel.', 'The bald eagle attacks the squirrel.', True)
('The bald eagle attacks the squirrel.', 'The bald eagle attacks the squirrel.', True)
('The squirrel is smart.', 'The squirrel is beautiful.', False)
('The squirrel is smart.', 'The squirrel is beautiful.', False)
('The tiger is angry.', 'The tiger is adorable.', False)
('The tiger is angry.', 'The tiger is adorable.', False)
('The dinosaur is awful.', 'The dinosaur is awful.', True)
('The dinosaur is awful.', 'The dinosaur is awful.', True)
('The hamster is beautiful.', 'The hamster is beautiful.', True)
('The hamster is beautiful.', 'The hamster is beautiful.', True)
('The tiger attacks the hamster.', 'The tiger attacks the hamster.', True)
('The tiger attacks the hamster.', 'The tiger attacks the hamster.', True)
('The hamster is quiet.', 'The hamster is lovely.', False)
('The hamster is quiet.', 'The hamster is nice.', False)
('The cheetah is slow.', 'The cheetah is slow.', True)
('The cheetah is slow.', 'The cheetah is slow.', True)
('The snake is heavy.', 'The snake is nice.', False)
('The snake is heavy.', 'The snake is nice.', False)
('The rabbit is lovely.', 'The rabbit is lovely.', True)
('The rabbit is lovely.', 'The rabbit is nice.', False)
('The cheetah chases the rabbit.', 'The cheetah chases the rabbit.', True)
('The cheetah chases the rabbit.', 'The cheetah chases the rabbit.', True)
('The rabbit is nice.', 'The rabbit is nice.', True)
('The rabbit is nice.', 'The rabbit is nice.', True)
('The falcon is angry.', 'The falcon is nice.', False)
('The falcon is angry.', 'The falcon is nice.', False)
('The dinosaur is heavy.', 'The dinosaur is beautiful.', False)
('The dinosaur is heavy.', 'The dinosaur is beautiful.', False)
('The dog is lovely.', 'The dog is nice.', False)
('The dog is lovely.', 'The dog is nice.', False)
('The falcon visits the dog.', 'The falcon visits the dog.', True)
('The falcon visits the dog.', 'The falcon visits the dog.', True)
('The cat is kind.', 'The cat is kind.', True)
('The cat is kind.', 'The cat is kind.', True)
('The snake is reckless.', 'The snake is reckless.', True)
('The snake is reckless.', 'The snake is reckless.', True)
('The leopard is strong.', 'The leopard is strong.', True)
('The leopard is strong.', 'The leopard is strong.', True)
('The rabbit is lovely.', 'The rabbit is lovely.', True)
('The rabbit is lovely.', 'The rabbit is lovely.', True)
('The snake visits the rabbit.', 'The snake visits the rabbit.', True)
('The snake visits the rabbit.', 'The snake visits the rabbit.', True)
('The rabbit is round.', 'The rabbit is round.', True)
('The rabbit is round.', 'The rabbit is round.', True)
('The lion is sleepy.', 'The lion is sleepy.', True)
('The lion is sleepy.', 'The lion is sleepy.', True)
('The leopard is strong.', 'The leopard is sleepy.', False)
('The leopard is strong.', 'The leopard is sleepy.', False)
('The squirrel is lovely.', 'The squirrel is lovely.', True)
('The squirrel is lovely.', 'The squirrel is lovely.', True)
('The lion attacks the squirrel.', 'The lion attacks the squirrel.', True)
('The lion attacks the squirrel.', 'The lion attacks the squirrel.', True)
('The mouse is round.', 'The mouse is round.', True)
('The mouse is round.', 'The mouse is round.', True)
('The wolf is tired.', 'The wolf is reckless.', False)
('The wolf is tired.', 'The wolf is reckless.', False)
('The cheetah is heavy.', 'The cheetah is heavy.', True)
('The cheetah is heavy.', 'The cheetah is heavy.', True)
('The rabbit is adorable.', 'The rabbit is adorable.', True)
('The rabbit is adorable.', 'The rabbit is adorable.', True)
('The wolf sees the rabbit.', 'The wolf sees the rabbit.', True)
('The wolf sees the rabbit.', 'The wolf sees the rabbit.', True)
('The squirrel is quiet.', 'The squirrel is sleepy.', False)
('The squirrel is quiet.', 'The squirrel is sleepy.', False)
('The leopard is rough.', 'The leopard is sleepy.', False)
('The leopard is rough.', 'The leopard is sleepy.', False)
('The crocodile is strong.', 'The crocodile is beautiful.', False)
('The crocodile is strong.', 'The crocodile is beautiful.', False)
('The mouse is small.', 'The mouse is beautiful.', False)
('The mouse is small.', 'The mouse is beautiful.', False)
('The leopard attacks the mouse.', 'The leopard attacks the mouse.', True)
('The leopard attacks the mouse.', 'The leopard attacks the mouse.', True)
('The squirrel is smart.', 'The squirrel is adorable.', False)
('The squirrel is smart.', 'The squirrel is adorable.', False)
('The cheetah is slow.', 'The cheetah is slow.', True)
('The cheetah is slow.', 'The cheetah is slow.', True)
('The falcon is big.', 'The falcon is big.', True)
('The falcon is big.', 'The falcon is big.', True)
('The mouse is adorable.', 'The mouse is adorable.', True)
('The mouse is adorable.', 'The mouse is adorable.', True)
('The cheetah sees the mouse.', 'The cheetah sees the mouse.', True)
('The cheetah sees the mouse.', 'The cheetah sees the mouse.', True)
('The squirrel is nice.', 'The squirrel is nice.', True)
('The squirrel is nice.', 'The squirrel is nice.', True)
('The wolf is angry.', 'The wolf is slow.', False)
('The wolf is angry.', 'The wolf is nice.', False)
('The lion is awful.', 'The lion is angry.', False)
('The lion is awful.', 'The lion is awful.', True)
('The dog is lovely.', 'The dog is lovely.', True)
('The dog is lovely.', 'The dog is lovely.', True)
('The wolf likes the dog.', 'The wolf likes the dog.', True)
('The wolf likes the dog.', 'The wolf likes the dog.', True)
('The mouse is nice.', 'The mouse is slow.', False)
('The mouse is nice.', 'The mouse is slow.', False)
('The cheetah is reckless.', 'The cheetah is nice.', False)
('The cheetah is reckless.', 'The cheetah is nice.', False)
('The snake is heavy.', 'The snake is reckless.', False)
('The snake is heavy.', 'The snake is reckless.', False)
('The hamster is small.', 'The hamster is round.', False)
('The hamster is small.', 'The hamster is round.', False)
('The cheetah visits the hamster.', 'The cheetah visits the hamster.', True)
('The cheetah visits the hamster.', 'The cheetah visits the hamster.', True)
('The squirrel is smart.', 'The squirrel is boring.', False)
('The squirrel is smart.', 'The squirrel is boring.', False)
('The bear is dull.', 'The bear is boring.', False)
('The bear is dull.', 'The bear is boring.', False)
('The snake is heavy.', 'The snake is heavy.', True)
('The snake is heavy.', 'The snake is heavy.', True)
('The rabbit is cute.', 'The rabbit is beautiful.', False)
('The rabbit is cute.', 'The rabbit is beautiful.', False)
('The bear visits the rabbit.', 'The bear visits the rabbit.', True)
('The bear visits the rabbit.', 'The bear visits the rabbit.', True)
('The hamster is nice.', 'The hamster is nice.', True)
('The hamster is nice.', 'The hamster is nice.', True)
('The falcon is tired.', 'The falcon is big.', False)
('The falcon is tired.', 'The falcon is big.', False)
('The snake is big.', 'The snake is big.', True)
('The snake is big.', 'The snake is big.', True)
('The squirrel is furry.', 'The squirrel is big.', False)
('The squirrel is furry.', 'The squirrel is big.', False)
('The falcon chases the squirrel.', 'The falcon chases the squirrel.', True)
('The falcon chases the squirrel.', 'The falcon chases the squirrel.', True)
('The hamster is smart.', 'The hamster is slow.', False)
('The hamster is smart.', 'The hamster is slow.', False)
('The falcon is dull.', 'The falcon is boring.', False)
('The falcon is dull.', 'The falcon is boring.', False)
('The snake is big.', 'The snake is big.', True)
('The snake is big.', 'The snake is big.', True)
('The rabbit is adorable.', 'The rabbit is adorable.', True)
('The rabbit is adorable.', 'The rabbit is adorable.', True)
('The falcon chases the rabbit.', 'The falcon chases the rabbit.', True)
('The falcon chases the rabbit.', 'The falcon chases the rabbit.', True)
('The hamster is smart.', 'The hamster is smart.', True)
('The hamster is smart.', 'The hamster is smart.', True)
('The bear is dull.', 'The bear is sleepy.', False)
('The bear is dull.', 'The bear is sleepy.', False)
('The leopard is fierce.', 'The leopard is beautiful.', False)
('The leopard is fierce.', 'The leopard is beautiful.', False)
('The rabbit is funny.', 'The rabbit is beautiful.', False)
('The rabbit is funny.', 'The rabbit is beautiful.', False)
('The bear attacks the rabbit.', 'The bear attacks the rabbit.', True)
('The bear attacks the rabbit.', 'The bear attacks the rabbit.', True)
('The cat is smart.', 'The cat is nice.', False)
('The cat is smart.', 'The cat is rough.', False)
('The bear is slow.', 'The bear is slow.', True)
