('The dog is round.', 'The dog is round.', True)
('The bald eagle is dull.', 'The bald eagle is tired.', False)
('The bald eagle is dull.', 'The bald eagle is tired.', False)
('The wolf is fierce.', 'The wolf is fierce.', True)
('The wolf is fierce.', 'The wolf is fierce.', True)
('The mouse is cute.', 'The mouse is quiet.', False)
('The mouse is cute.', 'The mouse is quiet.', False)
('The bald eagle needs the mouse.', 'The bald eagle is attacks the mouse.', False)
('The bald eagle needs the mouse.', 'The bald eagle is attacks the mouse.', False)
('The squirrel is kind.', 'The squirrel is smart.', False)
('The squirrel is kind.', 'The squirrel is smart.', False)
('The bear is tired.', 'The bear is furry.', False)
('The bear is tired.', 'The bear is furry.', False)
('The falcon is heavy.', 'The falcon is furry.', False)
('The falcon is heavy.', 'The falcon is furry.', False)
('The mouse is small.', 'The mouse is smart.', False)
('The mouse is small.', 'The mouse is smart.', False)
('The bear attacks the mouse.', 'The bear is rough.', False)
('The bear attacks the mouse.', 'The bear is rough.', False)
('The cat is round.', 'The cat is round.', True)
('The cat is round.', 'The cat is round.', True)
('The lion is dull.', 'The lion is dull.', True)
('The lion is dull.', 'The lion is dull.', True)
('The snake is strong.', 'The snake is fierce.', False)
('The snake is strong.', 'The snake is fierce.', False)
('The squirrel is cute.', 'The squirrel is cute.', True)
('The squirrel is cute.', 'The squirrel is cute.', True)
('The lion needs the squirrel.', 'The lion chases the cat.', False)
('The lion needs the squirrel.', 'The lion chases the cat.', False)
('The mouse is nice.', 'The mouse is kind.', False)
('The mouse is nice.', 'The mouse is kind.', False)
('The snake is reckless.', 'The snake is boring.', False)
('The snake is reckless.', 'The snake is boring.', False)
('The leopard is heavy.', 'The leopard is heavy.', True)
('The leopard is heavy.', 'The leopard is heavy.', True)
('The hamster is beautiful.', 'The hamster is funny.', False)
('The hamster is beautiful.', 'The hamster is funny.', False)
('The snake sees the hamster.', 'The hamster chases the mouse.', False)
('The snake sees the hamster.', 'The snake chases the mouse.', False)
('The squirrel is kind.', 'The squirrel is round.', False)
('The squirrel is kind.', 'The squirrel is round.', False)
('The falcon is boring.', 'The falcon is rough.', False)
('The falcon is boring.', 'The falcon is rough.', False)
('The leopard is heavy.', 'The leopard is awful.', False)
('The leopard is heavy.', 'The leopard is awful.', False)
('The dog is furry.', 'The dog is adorable.', False)
('The dog is furry.', 'The dog is adorable.', False)
('The falcon likes the dog.', 'The falcon is sleepy.', False)
('The falcon likes the dog.', 'The falcon is sleepy.', False)
('The rabbit is round.', 'The rabbit is quiet.', False)
('The rabbit is round.', 'The rabbit is quiet.', False)
('The tiger is angry.', 'The tiger is rough.', False)
('The tiger is angry.', 'The tiger is angry.', True)
('The cheetah is fierce.', 'The cheetah is fierce.', True)
('The cheetah is fierce.', 'The cheetah is fierce.', True)
('The hamster is beautiful.', 'The hamster is quiet.', False)
('The hamster is beautiful.', 'The hamster is quiet.', False)
('The tiger sees the hamster.', 'The tiger visits the rabbit.', False)
('The tiger sees the hamster.', 'The tiger visits the rabbit.', False)
('The hamster is round.', 'The hamster is round.', True)
('The hamster is round.', 'The hamster is round.', True)
('The wolf is slow.', 'The wolf is rough.', False)
('The wolf is slow.', 'The wolf is rough.', False)
('The lion is fierce.', 'The lion is fierce.', True)
('The lion is fierce.', 'The lion is fierce.', True)
('The dog is cute.', 'The dog is cute.', True)
('The dog is cute.', 'The dog is cute.', True)
('The wolf sees the dog.', 'The wolf visits the hamster.', False)
('The wolf sees the dog.', 'The wolf visits the hamster.', False)
('The hamster is nice.', 'The hamster is nice.', True)
('The hamster is nice.', 'The hamster is nice.', True)
('The tiger is angry.', 'The tiger is cute.', False)
('The tiger is angry.', 'The tiger is cute.', False)
('The lion is strong.', 'The lion is strong.', True)
('The lion is strong.', 'The lion is strong.', True)
('The mouse is furry.', 'The mouse is furry.', True)
('The mouse is furry.', 'The mouse is furry.', True)
('The tiger likes the mouse.', 'The tiger visits the hamster.', False)
('The tiger likes the mouse.', 'The tiger visits the hamster.', False)
('The dog is smart.', 'The dog is round.', False)
('The dog is smart.', 'The dog is round.', False)
('The crocodile is lazy.', 'The crocodile is lazy.', True)
('The crocodile is lazy.', 'The crocodile is lazy.', True)
('The snake is obese.', 'The snake is obese.', True)
('The snake is obese.', 'The snake is obese.', True)
('The rabbit is adorable.', 'The rabbit is adorable.', True)
('The rabbit is adorable.', 'The rabbit is adorable.', True)
('The crocodile chases the rabbit.', 'The crocodile likes the dog.', False)
('The crocodile chases the rabbit.', 'The crocodile likes the dog.', False)
('The dog is nice.', 'The dog is nice.', True)
('The dog is nice.', 'The dog is nice.', True)
('The leopard is boring.', 'The leopard is slow.', False)
('The leopard is boring.', 'The leopard is slow.', False)
('The cheetah is obese.', 'The cheetah is obese.', True)
('The cheetah is obese.', 'The cheetah is obese.', True)
('The squirrel is adorable.', 'The squirrel is adorable.', True)
('The squirrel is adorable.', 'The squirrel is adorable.', True)
('The leopard sees the squirrel.', 'The leopard sees the squirrel.', True)
('The leopard sees the squirrel.', 'The leopard sees the squirrel.', True)
('The hamster is quiet.', 'The hamster is nice.', False)
('The hamster is quiet.', 'The hamster is nice.', False)
('The bear is sleepy.', 'The hamster is lazy.', False)
('The bear is sleepy.', 'The hamster is lazy.', False)
('The bald eagle is big.', 'The bald eagle is small.', False)
('The bald eagle is big.', 'The bald eagle is small.', False)
('The mouse is cute.', 'The mouse is small.', False)
('The mouse is cute.', 'The mouse is small.', False)
('The bear visits the mouse.', 'The hamster chases the hamster.', False)
('The bear visits the mouse.', 'The hamster chases the hamster.', False)
('The rabbit is kind.', 'The rabbit is kind.', True)
('The rabbit is kind.', 'The rabbit is kind.', True)
('The bald eagle is boring.', 'The bald eagle is tired.', False)
('The bald eagle is boring.', 'The bald eagle is tired.', False)
('The leopard is strong.', 'The leopard is boring.', False)
('The leopard is strong.', 'The leopard is boring.', False)
('The squirrel is furry.', 'The squirrel is furry.', True)
('The squirrel is furry.', 'The squirrel is furry.', True)
('The bald eagle attacks the squirrel.', 'The bald eagle needs the rabbit.', False)
('The bald eagle attacks the squirrel.', 'The bald eagle needs the rabbit.', False)
('The squirrel is smart.', 'The squirrel is kind.', False)
('The squirrel is smart.', 'The squirrel is kind.', False)
('The tiger is angry.', 'The tiger is angry.', True)
('The tiger is angry.', 'The tiger is angry.', True)
('The dinosaur is awful.', 'The hamster is big.', False)
('The dinosaur is awful.', 'The dinosaur is big.', False)
('The hamster is beautiful.', 'The hamster is small.', False)
('The hamster is beautiful.', 'The hamster is small.', False)
('The tiger attacks the hamster.', 'The tiger attacks the hamster.', True)
('The tiger attacks the hamster.', 'The tiger attacks the hamster.', True)
('The hamster is quiet.', 'The hamster is smart.', False)
('The hamster is quiet.', 'The hamster is smart.', False)
('The cheetah is slow.', 'The cheetah is boring.', False)
('The cheetah is slow.', 'The cheetah is boring.', False)
('The snake is heavy.', 'The snake is strong.', False)
('The snake is heavy.', 'The snake is strong.', False)
('The rabbit is lovely.', 'The rabbit is lovely.', True)
('The rabbit is lovely.', 'The rabbit is lovely.', True)
('The cheetah chases the rabbit.', 'The cheetah is reckless.', False)
('The cheetah chases the rabbit.', 'The cheetah is reckless.', False)
('The rabbit is nice.', 'The rabbit is nice.', True)
('The rabbit is nice.', 'The rabbit is nice.', True)
('The falcon is angry.', 'The falcon is angry.', True)
('The falcon is angry.', 'The falcon is angry.', True)
('The dinosaur is heavy.', 'The dinosaur is smart.', False)
('The dinosaur is heavy.', 'The dinosaur is smart.', False)
('The dog is lovely.', 'The dog is kind.', False)
('The dog is lovely.', 'The dog is kind.', False)
('The falcon visits the dog.', 'The falcon is reckless.', False)
('The falcon visits the dog.', 'The falcon is reckless.', False)
('The cat is kind.', 'The cat is round.', False)
('The cat is kind.', 'The cat is round.', False)
('The snake is reckless.', 'The snake is adorable.', False)
('The snake is reckless.', 'The snake is adorable.', False)
('The leopard is strong.', 'The leopard is strong.', True)
('The leopard is strong.', 'The leopard is strong.', True)
('The rabbit is lovely.', 'The rabbit is beautiful.', False)
('The rabbit is lovely.', 'The rabbit is beautiful.', False)
('The snake visits the rabbit.', 'The snake chases the cat.', False)
('The snake visits the rabbit.', 'The snake chases the cat.', False)
('The rabbit is round.', 'The rabbit is quiet.', False)
('The rabbit is round.', 'The rabbit is quiet.', False)
('The lion is sleepy.', 'The lion is reckless.', False)
('The lion is sleepy.', 'The lion is reckless.', False)
('The leopard is strong.', 'The leopard is strong.', True)
('The leopard is strong.', 'The leopard is strong.', True)
('The squirrel is lovely.', 'The squirrel is lovely.', True)
('The squirrel is lovely.', 'The squirrel is lovely.', True)
('The lion attacks the squirrel.', 'The lion is rough.', False)
('The lion attacks the squirrel.', 'The lion is rough.', False)
('The mouse is round.', 'The mouse is round.', True)
('The mouse is round.', 'The mouse is round.', True)
('The wolf is tired.', 'The wolf is funny.', False)
('The wolf is tired.', 'The wolf is funny.', False)
('The cheetah is heavy.', 'The cheetah is funny.', False)
('The cheetah is heavy.', 'The cheetah is funny.', False)
('The rabbit is adorable.', 'The rabbit is funny.', False)
('The rabbit is adorable.', 'The rabbit is funny.', False)
('The wolf sees the rabbit.', 'The wolf visits the mouse.', False)
('The wolf sees the rabbit.', 'The wolf visits the mouse.', False)
('The squirrel is quiet.', 'The squirrel is small.', False)
('The squirrel is quiet.', 'The squirrel is small.', False)
('The leopard is rough.', 'The leopard is rough.', True)
('The leopard is rough.', 'The leopard is rough.', True)
('The crocodile is strong.', 'The crocodile is rough.', False)
('The crocodile is strong.', 'The crocodile is rough.', False)
('The mouse is small.', 'The mouse is beautiful.', False)
('The mouse is small.', 'The mouse is small.', True)
('The leopard attacks the mouse.', 'The leopard is lazy.', False)
('The leopard attacks the mouse.', 'The leopard is lazy.', False)
('The squirrel is smart.', 'The squirrel is adorable.', False)
('The squirrel is smart.', 'The squirrel is adorable.', False)
('The cheetah is slow.', 'The cheetah is rough.', False)
('The cheetah is slow.', 'The cheetah is rough.', False)
('The falcon is big.', 'The falcon is big.', True)
('The falcon is big.', 'The falcon is big.', True)
('The mouse is adorable.', 'The mouse is kind.', False)
('The mouse is adorable.', 'The mouse is kind.', False)
('The cheetah sees the mouse.', 'The cheetah sees the mouse.', True)
('The cheetah sees the mouse.', 'The cheetah sees the mouse.', True)
('The squirrel is nice.', 'The squirrel is nice.', True)
('The squirrel is nice.', 'The squirrel is nice.', True)
('The wolf is angry.', 'The wolf is sleepy.', False)
('The wolf is angry.', 'The wolf is sleepy.', False)
('The lion is awful.', 'The lion is awful.', True)
('The lion is awful.', 'The lion is awful.', True)
('The dog is lovely.', 'The dog is quiet.', False)
('The dog is lovely.', 'The dog is quiet.', False)
('The wolf likes the dog.', 'The wolf likes the dog.', True)
('The wolf likes the dog.', 'The wolf likes the dog.', True)
('The mouse is nice.', 'The mouse is fierce.', False)
('The mouse is nice.', 'The mouse is fierce.', False)
('The cheetah is reckless.', 'The cheetah is lazy.', False)
('The cheetah is reckless.', 'The cheetah is lazy.', False)
('The snake is heavy.', 'The snake is furry.', False)
('The snake is heavy.', 'The snake is furry.', False)
('The hamster is small.', 'The hamster is small.', True)
('The hamster is small.', 'The hamster is small.', True)
('The cheetah visits the hamster.', 'The cheetah visits the hamster.', True)
('The cheetah visits the hamster.', 'The cheetah visits the hamster.', True)
('The squirrel is smart.', 'The squirrel is fierce.', False)
('The squirrel is smart.', 'The squirrel is fierce.', False)
('The bear is dull.', 'The bear is boring.', False)
('The bear is dull.', 'The bear is boring.', False)
('The snake is heavy.', 'The snake is round.', False)
('The snake is heavy.', 'The snake is round.', False)
('The rabbit is cute.', 'The rabbit is round.', False)
('The rabbit is cute.', 'The rabbit is round.', False)
('The bear visits the rabbit.', 'The bear sees the squirrel.', False)
('The bear visits the rabbit.', 'The bear sees the squirrel.', False)
