('Fiona is strong.', 'Fiona is strong.', True)
('Alan is heavy.', 'Alan is heavy.', True)
('Fiona is thin.', 'Fiona is thin.', True)
('Fiona is thin.', 'Fiona is thin.', True)
('Erin is nice.', 'Erin is nice.', True)
('Erin is nice.', 'Erin is nice.', True)
('Charlie is imperfect.', 'Charlie is imperfect.', True)
('Charlie is imperfect.', 'Charlie is imperfect.', True)
('Gary is heavy.', 'Gary is heavy.', True)
('Gary is heavy.', 'Gary is heavy.', True)
('Dave is short.', 'Dave is short.', True)
('Dave is short.', 'Dave is short.', True)
('Fiona is smart.', 'Fiona is smart.', True)
('Fiona is smart.', 'Fiona is smart.', True)
('Charlie is sad.', 'Charlie is sad.', True)
('Charlie is sad.', 'Charlie is sad.', True)
('Anne is heavy.', 'Anne is heavy.', True)
('Anne is heavy.', 'Anne is heavy.', True)
('Dave is thin.', 'Dave is thin.', True)
('Dave is thin.', 'Dave is thin.', True)
('Charlie is smart.', 'Charlie is smart.', True)
('Charlie is smart.', 'Charlie is smart.', True)
('Alan is poor.', 'Alan is poor.', True)
('Alan is poor.', 'Alan is poor.', True)
('Anne is heavy.', 'Anne is heavy.', True)
('Anne is heavy.', 'Anne is heavy.', True)
('Dave is tiny.', 'Dave is tiny.', True)
('Dave is tiny.', 'Dave is tiny.', True)
('Gary is nice.', 'Gary is nice.', True)
('Gary is nice.', 'Gary is nice.', True)
('Fiona is dull.', 'Fiona is dull.', True)
('Fiona is dull.', 'Fiona is dull.', True)
('Alan is big.', 'Alan is big.', True)
('Alan is big.', 'Alan is big.', True)
('Charlie is tiny.', 'Charlie is tiny.', True)
('Charlie is tiny.', 'Charlie is tiny.', True)
('Bob is kind.', 'Bob is kind.', True)
('Bob is kind.', 'Bob is kind.', True)
('Harry is poor.', 'Harry is poor.', True)
('Harry is poor.', 'Harry is poor.', True)
('Anne is big.', 'Anne is big.', True)
('Anne is big.', 'Anne is big.', True)
('Bob is tiny.', 'Bob is tiny.', True)
('Bob is tiny.', 'Bob is tiny.', True)
('Harry is wealthy.', 'Harry is wealthy.', True)
('Harry is wealthy.', 'Harry is wealthy.', True)
('Dave is dull.', 'Dave is dull.', True)
('Dave is dull.', 'Dave is dull.', True)
('Harry is high.', 'Harry is high.', True)
('Harry is high.', 'Harry is high.', True)
('Bob is short.', 'Bob is short.', True)
('Bob is short.', 'Bob is short.', True)
('Fiona is clever.', 'Fiona is clever.', True)
('Fiona is clever.', 'Fiona is clever.', True)
('Alan is dull.', 'Alan is dull.', True)
('Alan is dull.', 'Alan is dull.', True)
('Fiona is strong.', 'Fiona is strong.', True)
('Fiona is strong.', 'Fiona is strong.', True)
('Charlie is thin.', 'Charlie is thin.', True)
('Charlie is thin.', 'Charlie is thin.', True)
('Gary is kind.', 'Gary is kind.', True)
('Gary is kind.', 'Gary is kind.', True)
('Dave is imperfect.', 'Dave is imperfect.', True)
('Dave is imperfect.', 'Dave is imperfect.', True)
('Gary is high.', 'Gary is high.', True)
('Gary is high.', 'Gary is high.', True)
('Charlie is thin.', 'Charlie is thin.', True)
('Charlie is thin.', 'Charlie is thin.', True)
('Alan is wealthy.', 'Alan is wealthy.', True)
('Alan is wealthy.', 'Alan is wealthy.', True)
('Harry is sad.', 'Harry is sad.', True)
('Harry is sad.', 'Harry is sad.', True)
('Harry is high.', 'Harry is high.', True)
('Harry is high.', 'Harry is high.', True)
('Bob is tiny.', 'Bob is tiny.', True)
('Bob is tiny.', 'Bob is tiny.', True)
('Gary is quiet.', 'Gary is quiet.', True)
('Gary is quiet.', 'Gary is quiet.', True)
('Charlie is dull.', 'Charlie is dull.', True)
('Charlie is dull.', 'Charlie is dull.', True)
('Gary is strong.', 'Gary is strong.', True)
('Gary is strong.', 'Gary is strong.', True)
('Harry is tiny.', 'Harry is tiny.', True)
('Harry is tiny.', 'Harry is tiny.', True)
('Dave is kind.', 'Dave is kind.', True)
('Dave is kind.', 'Dave is kind.', True)
('Charlie is rough.', 'Charlie is rough.', True)
('Charlie is rough.', 'Charlie is rough.', True)
('Bob is high.', 'Bob is high.', True)
('Bob is high.', 'Bob is high.', True)
('Alan is short.', 'Alan is short.', True)
('Alan is short.', 'Alan is short.', True)
('Erin is wealthy.', 'Erin is wealthy.', True)
('Erin is wealthy.', 'Erin is wealthy.', True)
('Dave is bad.', 'Dave is bad.', True)
('Dave is bad.', 'Dave is bad.', True)
('Charlie is strong.', 'Charlie is strong.', True)
('Charlie is strong.', 'Charlie is strong.', True)
('Anne is thin.', 'Anne is thin.', True)
('Anne is thin.', 'Anne is thin.', True)
('Bob is nice.', 'Bob is nice.', True)
('Bob is nice.', 'Bob is nice.', True)
('Dave is sad.', 'Dave is sad.', True)
('Dave is sad.', 'Dave is sad.', True)
('Charlie is high.', 'Charlie is high.', True)
('Charlie is high.', 'Charlie is high.', True)
('Alan is small.', 'Alan is small.', True)
('Alan is small.', 'Alan is small.', True)
('Bob is quiet.', 'Bob is quiet.', True)
('Bob is quiet.', 'Bob is quiet.', True)
('Fiona is imperfect.', 'Fiona is imperfect.', True)
('Fiona is imperfect.', 'Fiona is imperfect.', True)
('Fiona is high.', 'Fiona is high.', True)
('Fiona is high.', 'Fiona is high.', True)
('Erin is thin.', 'Erin is thin.', True)
('Erin is thin.', 'Erin is thin.', True)
('Charlie is kind.', 'Charlie is kind.', True)
('Charlie is kind.', 'Charlie is kind.', True)
('Gary is poor.', 'Gary is poor.', True)
('Gary is poor.', 'Gary is poor.', True)
('Fiona is big.', 'Fiona is big.', True)
('Fiona is big.', 'Fiona is big.', True)
('Anne is short.', 'Anne is short.', True)
('Anne is short.', 'Anne is short.', True)
('Bob is quiet.', 'Bob is quiet.', True)
('Bob is quiet.', 'Bob is quiet.', True)
('Charlie is poor.', 'Charlie is poor.', True)
('Charlie is poor.', 'Charlie is poor.', True)
('Fiona is strong.', 'Fiona is strong.', True)
('Fiona is strong.', 'Fiona is strong.', True)
('Harry is tiny.', 'Harry is tiny.', True)
('Harry is tiny.', 'Harry is tiny.', True)
('Gary is smart.', 'Gary is smart.', True)
('Gary is smart.', 'Gary is smart.', True)
('Dave is sad.', 'Dave is sad.', True)
('Dave is sad.', 'Dave is sad.', True)
('Erin is heavy.', 'Erin is heavy.', True)
('Erin is heavy.', 'Erin is heavy.', True)
('Gary is little.', 'Gary is little.', True)
('Gary is little.', 'Gary is little.', True)
('Dave is smart.', 'Dave is smart.', True)
('Dave is smart.', 'Dave is smart.', True)
('Anne is dull.', 'Anne is dull.', True)
('Anne is dull.', 'Anne is dull.', True)
('Erin is high.', 'Erin is high.', True)
('Erin is high.', 'Erin is high.', True)
('Gary is thin.', 'Gary is thin.', True)
('Gary is thin.', 'Gary is thin.', True)
('Charlie is clever.', 'Charlie is clever.', True)
('Charlie is clever.', 'Charlie is clever.', True)
('Alan is bad.', 'Alan is bad.', True)
('Alan is bad.', 'Alan is bad.', True)
('Erin is big.', 'Erin is big.', True)
('Erin is big.', 'Erin is big.', True)
('Alan is short.', 'Alan is short.', True)
('Alan is short.', 'Alan is short.', True)
('Gary is quiet.', 'Gary is quiet.', True)
('Gary is quiet.', 'Gary is quiet.', True)
('Charlie is poor.', 'Charlie is poor.', True)
('Charlie is poor.', 'Charlie is poor.', True)
('Charlie is strong.', 'Charlie is strong.', True)
('Charlie is strong.', 'Charlie is strong.', True)
('Alan is small.', 'Alan is small.', True)
('Alan is small.', 'Alan is small.', True)
('Anne is nice.', 'Anne is nice.', True)
('Anne is nice.', 'Anne is nice.', True)
('Bob is imperfect.', 'Bob is imperfect.', True)
('Bob is imperfect.', 'Bob is imperfect.', True)
('Bob is huge.', 'Bob is huge.', True)
('Bob is huge.', 'Bob is huge.', True)
('Harry is thin.', 'Harry is thin.', True)
('Harry is thin.', 'Harry is thin.', True)
('Fiona is smart.', 'Fiona is smart.', True)
('Fiona is smart.', 'Fiona is smart.', True)
('Gary is dull.', 'Gary is dull.', True)
('Gary is dull.', 'Gary is dull.', True)
('Erin is big.', 'Erin is big.', True)
('Erin is big.', 'Erin is big.', True)
('Fiona is thin.', 'Fiona is thin.', True)
('Fiona is thin.', 'Fiona is thin.', True)
('Harry is nice.', 'Harry is nice.', True)
('Harry is nice.', 'Harry is nice.', True)
('Charlie is bad.', 'Charlie is bad.', True)
('Charlie is bad.', 'Charlie is bad.', True)
('Fiona is huge.', 'Fiona is huge.', True)
('Fiona is huge.', 'Fiona is huge.', True)
('Dave is tiny.', 'Dave is tiny.', True)
('Dave is tiny.', 'Dave is tiny.', True)
('Erin is wealthy.', 'Erin is wealthy.', True)
('Erin is wealthy.', 'Erin is wealthy.', True)
('Anne is imperfect.', 'Anne is imperfect.', True)
('Anne is imperfect.', 'Anne is imperfect.', True)
('Anne is huge.', 'Anne is huge.', True)
('Anne is huge.', 'Anne is huge.', True)
('Gary is small.', 'Gary is small.', True)
('Gary is small.', 'Gary is small.', True)
('Dave is quiet.', 'Dave is quiet.', True)
('Dave is quiet.', 'Dave is quiet.', True)
('Alan is bad.', 'Alan is bad.', True)
('Alan is bad.', 'Alan is bad.', True)
('Fiona is high.', 'Fiona is high.', True)
('Fiona is high.', 'Fiona is high.', True)
('Erin is tiny.', 'Erin is tiny.', True)
('Erin is tiny.', 'Erin is tiny.', True)
('Harry is nice.', 'Harry is nice.', True)
('Harry is nice.', 'Harry is nice.', True)
('Gary is poor.', 'Gary is poor.', True)
('Gary is poor.', 'Gary is poor.', True)
('Fiona is high.', 'Fiona is high.', True)
('Fiona is high.', 'Fiona is high.', True)
('Gary is tiny.', 'Gary is tiny.', True)
('Gary is tiny.', 'Gary is tiny.', True)
('Alan is quiet.', 'Alan is quiet.', True)
('Alan is quiet.', 'Alan is quiet.', True)
('Anne is sad.', 'Anne is sad.', True)
('Anne is sad.', 'Anne is sad.', True)
('Bob is strong.', 'Bob is strong.', True)
('Bob is strong.', 'Bob is strong.', True)
('Alan is tiny.', 'Alan is tiny.', True)
('Alan is tiny.', 'Alan is tiny.', True)
('Charlie is nice.', 'Charlie is nice.', True)
('Charlie is nice.', 'Charlie is nice.', True)
('Fiona is bad.', 'Fiona is bad.', True)
('Fiona is bad.', 'Fiona is bad.', True)
('Alan is high.', 'Alan is high.', True)
('Alan is high.', 'Alan is high.', True)
('Bob is small.', 'Bob is small.', True)
('Bob is small.', 'Bob is small.', True)
('Fiona is nice.', 'Fiona is nice.', True)
('Fiona is nice.', 'Fiona is nice.', True)
('Charlie is dull.', 'Charlie is dull.', True)
('Charlie is dull.', 'Charlie is dull.', True)
('Fiona is big.', 'Fiona is big.', True)
('Fiona is big.', 'Fiona is big.', True)
('Anne is tiny.', 'Anne is tiny.', True)
('Anne is tiny.', 'Anne is tiny.', True)
('Charlie is quiet.', 'Charlie is quiet.', True)
('Charlie is quiet.', 'Charlie is quiet.', True)
('Gary is imperfect.', 'Gary is imperfect.', True)
('Gary is imperfect.', 'Gary is imperfect.', True)
('Gary is huge.', 'Gary is huge.', True)
('Gary is huge.', 'Gary is huge.', True)
('Dave is small.', 'Dave is small.', True)
('Dave is small.', 'Dave is small.', True)
('Fiona is quiet.', 'Fiona is quiet.', True)
('Fiona is quiet.', 'Fiona is quiet.', True)
('Anne is bad.', 'Anne is bad.', True)
('Anne is bad.', 'Anne is bad.', True)
('Charlie is huge.', 'Charlie is huge.', True)
('Charlie is huge.', 'Charlie is huge.', True)
('Alan is tiny.', 'Alan is tiny.', True)
('Alan is tiny.', 'Alan is tiny.', True)
('Bob is kind.', 'Bob is kind.', True)
('Bob is kind.', 'Bob is kind.', True)
('Dave is bad.', 'Dave is bad.', True)
('Dave is bad.', 'Dave is bad.', True)
('Gary is huge.', 'Gary is huge.', True)
('Gary is huge.', 'Gary is huge.', True)
('Harry is little.', 'Harry is little.', True)
('Harry is little.', 'Harry is little.', True)
('Anne is kind.', 'Anne is kind.', True)
('Anne is kind.', 'Anne is kind.', True)
('Dave is sad.', 'Dave is sad.', True)
('Dave is sad.', 'Dave is sad.', True)
('Fiona is high.', 'Fiona is high.', True)
('Fiona is high.', 'Fiona is high.', True)
('Harry is small.', 'Harry is small.', True)
('Harry is small.', 'Harry is small.', True)
('Charlie is quiet.', 'Charlie is quiet.', True)
('Charlie is quiet.', 'Charlie is quiet.', True)
('Alan is dull.', 'Alan is dull.', True)
('Alan is dull.', 'Alan is dull.', True)
('Erin is huge.', 'Erin is huge.', True)
('Erin is huge.', 'Erin is huge.', True)
('Alan is little.', 'Alan is little.', True)
('Alan is little.', 'Alan is little.', True)
('Fiona is nice.', 'Fiona is nice.', True)
('Fiona is nice.', 'Fiona is nice.', True)
('Anne is dull.', 'Anne is dull.', True)
('Anne is dull.', 'Anne is dull.', True)
('Fiona is strong.', 'Fiona is strong.', True)
('Fiona is strong.', 'Fiona is strong.', True)
('Dave is tiny.', 'Dave is tiny.', True)
('Dave is tiny.', 'Dave is tiny.', True)
('Harry is quiet.', 'Harry is quiet.', True)
('Harry is quiet.', 'Harry is quiet.', True)
('Alan is dull.', 'Alan is dull.', True)
('Alan is dull.', 'Alan is dull.', True)
('Dave is strong.', 'Dave is strong.', True)
('Dave is strong.', 'Dave is strong.', True)
('Fiona is thin.', 'Fiona is thin.', True)
('Fiona is thin.', 'Fiona is thin.', True)
('Erin is kind.', 'Erin is kind.', True)
('Erin is kind.', 'Erin is kind.', True)
('Harry is bad.', 'Harry is bad.', True)
('Harry is bad.', 'Harry is bad.', True)
('Erin is strong.', 'Erin is strong.', True)
('Erin is strong.', 'Erin is strong.', True)
('Gary is small.', 'Gary is small.', True)
('Gary is small.', 'Gary is small.', True)
('Fiona is quiet.', 'Fiona is quiet.', True)
('Fiona is quiet.', 'Fiona is quiet.', True)
('Bob is imperfect.', 'Bob is imperfect.', True)
('Bob is imperfect.', 'Bob is imperfect.', True)
('Erin is high.', 'Erin is high.', True)
('Erin is high.', 'Erin is high.', True)
('Fiona is small.', 'Fiona is small.', True)
('Fiona is small.', 'Fiona is small.', True)
('Alan is clever.', 'Alan is clever.', True)
('Alan is clever.', 'Alan is clever.', True)
('Anne is rough.', 'Anne is rough.', True)
('Anne is rough.', 'Anne is rough.', True)
('Erin is high.', 'Erin is high.', True)
('Erin is high.', 'Erin is high.', True)
('Bob is little.', 'Bob is little.', True)
('Bob is little.', 'Bob is little.', True)
('Harry is kind.', 'Harry is kind.', True)
('Harry is kind.', 'Harry is kind.', True)
('Alan is rough.', 'Alan is rough.', True)
('Alan is rough.', 'Alan is rough.', True)
('Anne is strong.', 'Anne is strong.', True)
('Anne is strong.', 'Anne is strong.', True)
('Charlie is little.', 'Charlie is little.', True)
('Charlie is little.', 'Charlie is little.', True)
('Fiona is smart.', 'Fiona is smart.', True)
('Fiona is smart.', 'Fiona is smart.', True)
('Dave is dull.', 'Dave is dull.', True)
('Dave is dull.', 'Dave is dull.', True)
('Erin is big.', 'Erin is big.', True)
('Erin is big.', 'Erin is big.', True)
('Harry is thin.', 'Harry is thin.', True)
('Harry is thin.', 'Harry is thin.', True)
('Anne is nice.', 'Anne is nice.', True)
('Anne is nice.', 'Anne is nice.', True)
('Dave is imperfect.', 'Dave is imperfect.', True)
('Dave is imperfect.', 'Dave is imperfect.', True)
('Fiona is huge.', 'Fiona is huge.', True)
('Fiona is huge.', 'Fiona is huge.', True)
('Anne is tiny.', 'Anne is tiny.', True)
('Anne is tiny.', 'Anne is tiny.', True)
('Erin is clever.', 'Erin is clever.', True)
('Erin is clever.', 'Erin is clever.', True)
('Harry is rough.', 'Harry is rough.', True)
('Harry is rough.', 'Harry is rough.', True)
('Charlie is strong.', 'Charlie is strong.', True)
('Charlie is strong.', 'Charlie is strong.', True)
('Bob is thin.', 'Bob is thin.', True)
('Bob is thin.', 'Bob is thin.', True)
('Erin is smart.', 'Erin is smart.', True)
('Erin is smart.', 'Erin is smart.', True)
('Fiona is rough.', 'Fiona is rough.', True)
('Fiona is rough.', 'Fiona is rough.', True)
('Erin is big.', 'Erin is big.', True)
('Erin is big.', 'Erin is big.', True)
('Anne is small.', 'Anne is small.', True)
('Anne is small.', 'Anne is small.', True)
('Gary is kind.', 'Gary is kind.', True)
('Gary is kind.', 'Gary is kind.', True)
('Alan is dull.', 'Alan is dull.', True)
('Alan is dull.', 'Alan is dull.', True)
('Harry is big.', 'Harry is big.', True)
('Harry is big.', 'Harry is big.', True)
('Erin is thin.', 'Erin is thin.', True)
('Erin is thin.', 'Erin is thin.', True)
('Gary is quiet.', 'Gary is quiet.', True)
('Gary is quiet.', 'Gary is quiet.', True)
('Alan is poor.', 'Alan is poor.', True)
('Alan is poor.', 'Alan is poor.', True)
('Erin is huge.', 'Erin is huge.', True)
('Erin is huge.', 'Erin is huge.', True)
('Charlie is little.', 'Charlie is little.', True)
('Charlie is little.', 'Charlie is little.', True)
('Harry is clever.', 'Harry is clever.', True)
('Harry is clever.', 'Harry is clever.', True)
('Anne is poor.', 'Anne is poor.', True)
('Anne is poor.', 'Anne is poor.', True)
('Alan is high.', 'Alan is high.', True)
('Alan is high.', 'Alan is high.', True)
('Harry is short.', 'Harry is short.', True)
('Harry is short.', 'Harry is short.', True)
('Gary is clever.', 'Gary is clever.', True)
('Gary is clever.', 'Gary is clever.', True)
('Bob is sad.', 'Bob is sad.', True)
('Bob is sad.', 'Bob is sad.', True)
('Gary is strong.', 'Gary is strong.', True)
('Gary is strong.', 'Gary is strong.', True)
('Fiona is tiny.', 'Fiona is tiny.', True)
('Fiona is tiny.', 'Fiona is tiny.', True)
('Bob is kind.', 'Bob is kind.', True)
('Bob is kind.', 'Bob is kind.', True)
('Erin is imperfect.', 'Erin is imperfect.', True)
('Erin is imperfect.', 'Erin is imperfect.', True)
('Gary is heavy.', 'Gary is heavy.', True)
('Gary is heavy.', 'Gary is heavy.', True)
('Charlie is tiny.', 'Charlie is tiny.', True)
('Charlie is tiny.', 'Charlie is tiny.', True)
('Fiona is smart.', 'Fiona is smart.', True)
('Fiona is smart.', 'Fiona is smart.', True)
('Anne is imperfect.', 'Anne is imperfect.', True)
('Anne is imperfect.', 'Anne is imperfect.', True)
('Dave is strong.', 'Dave is strong.', True)
('Dave is strong.', 'Dave is strong.', True)
('Gary is tiny.', 'Gary is tiny.', True)
('Gary is tiny.', 'Gary is tiny.', True)
('Erin is nice.', 'Erin is nice.', True)
('Erin is nice.', 'Erin is nice.', True)
('Bob is rough.', 'Bob is rough.', True)
('Bob is rough.', 'Bob is rough.', True)
('Erin is big.', 'Erin is big.', True)
('Erin is big.', 'Erin is big.', True)
('Anne is thin.', 'Anne is thin.', True)
('Anne is thin.', 'Anne is thin.', True)
('Bob is kind.', 'Bob is kind.', True)
('Bob is kind.', 'Bob is kind.', True)
('Alan is bad.', 'Alan is bad.', True)
('Alan is bad.', 'Alan is bad.', True)
('Erin is huge.', 'Erin is huge.', True)
('Erin is huge.', 'Erin is huge.', True)
('Harry is tiny.', 'Harry is tiny.', True)
('Harry is tiny.', 'Harry is tiny.', True)
